,items,total_sale,quantities,proportions,categories,month
128,GRAPE FLAVOUR SINGLE          ,10692.0,36,0.4544440168388254,TOBACCO,06
106,SATAY CHICKEN PANINI          ,10520.049999999997,74,0.4471355947760273,FOOD,06
12,MASALA CHAI CUTTING           ,10444.5,211,0.44392447941200075,BEVERAGE,06
79,APPLE FLAVOUR SINGLE          ,10395.0,35,0.4418205719266358,TOBACCO,06
121,NON-VEG CLUB WRAP             ,10098.0,51,0.42919712701444623,FOOD,06
28,THAT CHOCOLATE THING......... ,10045.18,58,0.4269521089664265,FOOD,06
130,RABAT HOOKAH SINGLE           ,9734.999999999998,25,0.4137684721217699,TOBACCO,06
59,DUTCH TRUFFLE CAKE SHAKE      ,9522.43,57,0.40473357082552713,FOOD,06
34,GOOEY CHOCOLATE FUDGE         ,9411.480000000001,117,0.40001784283560315,FOOD,06
14,THE CHOCO LATTE               ,9169.779999999995,78,0.3897448238616089,BEVERAGE,06
124,BAILEYS IRISH SHAKE           ,8910.0,40,0.37870334736568784,FOOD,06
100,SNICKER BAR SHAKE             ,8520.06,51,0.36212965676279485,FOOD,06
232,LEMON INFUSED CHAR GRILLED VEG,7517.97,40,0.31953764359088893,FOOD,06
18,COOL CALIFORNICA              ,7258.109999999998,69,0.30849276684044574,BEVERAGE,06
283,SMOKED CHICK & PESTO CREAM CRO,7103.25,41,0.3019107241498678,FOOD,06
20,TROPICAL SMOOTHIE             ,6936.080000000001,59,0.29480546729474755,BEVERAGE,06
24,VERTIGO                       ,6905.25,31,0.2934950942084081,FOOD,06
60,BLACK FOREST SHAKE            ,6682.4,40,0.2840232602061136,FOOD,06
165,BLUEBERRY BRAIN FREEZER SHAKE ,6670.31,49,0.2835093967415063,BEVERAGE,06
160,BBQ CHICKEN WINGS             ,6125.79,33,0.2603655643388616,FOOD,06
103,HASH BROWN OMELETTE           ,5717.3099999999995,28,0.24300386475054103,FOOD,06
43,ROCKY ROAD SHAKE              ,5680.0599999999995,34,0.24142062123882702,FOOD,06
42,MT. BROWNIE                   ,5568.75,25,0.2366895921035549,FOOD,06
117,JAMAICAN BLUE MT (REG)        ,5513.129999999999,27,0.23432556514727207,BEVERAGE,06
30,MEZE PLATTER                  ,5445.2,40,0.23143832402644707,FOOD,06
195,STUFFED MUSHROOM              ,5414.15,35,0.2301186002401727,FOOD,06
44,STRAWBERRY CHEESECAKE SHAKE   ,5345.92,32,0.2272186081648909,FOOD,06
104,POUTINE WITH WEDGES           ,5253.26,25,0.22328026336501383,FOOD,06
300,THE AFTER EIGHT SHAKE         ,4900.5,22,0.2082868410511283,BEVERAGE,06
194,CHOCOLATE FONDUE              ,4826.28,12,0.20513225491852657,FOOD,06
99,BUN MASKA & CHAI              ,4821.98,65,0.2049494912379797,FOOD,06
227,ICED LEMON OR STR CAMOMILE    ,4752.0,12,0.2019751185950335,BEVERAGE,06
135,CAESARS SALAD WRAP            ,4739.63,27,0.2014493542395999,FOOD,06
98,IRISH COFFEE                  ,4640.69,30,0.19724408945976135,BEVERAGE,06
75,STRAWBERRY FLAVOUR SINGLE     ,4455.0,15,0.18935167368284392,TOBACCO,06
37,COOKIE MONSTER                ,4176.51,25,0.17751496266063624,FOOD,06
243,MIXED FLAVOUR SINGLE          ,4158.0,14,0.17672822877065433,TOBACCO,06
157,ASSORTED TAPAS (2)NONVEG      ,4083.76,10,0.17357279257442215,FOOD,06
240,MEDITER RANEAN PANINO         ,4028.13,31,0.17120834058632414,FOOD,06
193,CHICKEN SLOUVLAKI WRAP        ,3960.0,20,0.16831259882919458,FOOD,06
305,UNLIMITED BEER                ,3933.57,3,0.16718923974155428,LIQUOR,06
11,CURRANT COOLER                ,3879.5099999999998,33,0.16489151774844665,BEVERAGE,06
274,REDBULL HOOKAH + 2REDBULL     ,3762.0,6,0.15989696888773486,TOBACCO,06
196,CHICKEN KIBBEH                ,3712.6000000000004,20,0.1577973117205222,FOOD,06
221,HOTDOG WRAP                   ,3712.6000000000004,20,0.1577973117205222,FOOD,06
246,NUTELLA CREPES                ,3700.2,23,0.15727027226964288,FOOD,06
263,POLLO CON AIOLI               ,3564.0,16,0.15148133894627513,FOOD,06
304,TRADITIONAL ITALIAN CRUSTINI  ,3557.75,25,0.15121569406175936,FOOD,06
108,JUICE HOOKAH SINGLE           ,3504.6,9,0.1489566499638372,TOBACCO,06
38,SCRAMBLED EGGS                ,3409.27,29,0.144904821669295,FOOD,06
245,MORROCAN SOY KEBABS           ,3403.1800000000003,22,0.14464597729382284,FOOD,06
58,SPANISH OMELETTE BREAKFAST    ,3378.4700000000003,21,0.1435957236784013,FOOD,06
97,LINDT HOT CHOCOLATE           ,3378.3399999999997,14,0.14359019826480332,BEVERAGE,06
21,QUA  MINERAL WATER(500ML)     ,3248.39,75,0.13806690982595138,BEVERAGE,06
122,HERBED CHICKEN PIE            ,3174.1499999999996,19,0.13491147362971917,FOOD,06
49,ADD FRIES                     ,3161.74,73,0.13438400914702467,FOOD,06
132,STRAWBERRY ICED TEA           ,3155.7000000000003,30,0.13412728993062864,BEVERAGE,06
36,KHEEMA GHOTALA                ,3130.9700000000003,23,0.1330761862515766,FOOD,06
87,1+1 VLN CHENIN BLANC (GLS)    ,3087.0,14,0.13120732136003124,WINES,06
86,1+1 VLN CAB SAUV CLASIQ (GLS) ,3087.0,14,0.13120732136003124,WINES,06
9,BLACK CURRANT ICED TEA        ,3050.5099999999998,29,0.12965638026627435,BEVERAGE,06
95,DOPPIO                        ,2970.0,40,0.12623444912189594,BEVERAGE,06
203,CREPES WITH MUSHROOMS         ,2877.16,15,0.12228845374934483,FOOD,06
57,CHEESE CAKE OF THE WEEK       ,2858.67,22,0.12150256992299335,FOOD,06
16,GREAT LAKES FLOATS W CHOC           ,2784.5300000000007,45,0.11835138404491347,BEVERAGE,06
275,ROMA TOMATO & JALAPENO CROQUE ,2784.42,18,0.11834670869494596,FOOD,06
217,GUAVA                         ,2772.0,6,0.11781881918043621,MISC,06
52,ITALIAN OMELETTE BREAKFAST    ,2734.96,17,0.11624450133684193,FOOD,06
158,ASSORTED TAPAS(2 )VEG         ,2722.49,8,0.11571448666325605,FOOD,06
40,CHUNKY CHOCO CHIP COOKIES     ,2654.3799999999997,39,0.11281959496975692,FOOD,06
280,SHERRIED MUSHROOMS CROQUE     ,2629.73,17,0.11177189154522674,FOOD,06
53,CLASSIC BELGIAN  WAFFLE       ,2574.0,26,0.10940318923897649,FOOD,06
183,CAJUN CHICKEN CRUSTINI        ,2512.1600000000003,14,0.10677479249362362,FOOD,06
228,ITALIAN CAPONATA PANINO       ,2475.04,16,0.10519707439550752,FOOD,06
125,SEASONAL FRUITPIE (LOWCAL)    ,2425.5,14,0.10309146678288168,FOOD,06
120,MONSOON MALABAR (REG)         ,2376.0,24,0.10098755929751675,BEVERAGE,06
90,4 SEASONS CLAS SAUV(BTL)      ,2268.0,2,0.09639721569308417,WINES,06
107,MAGGI NDLTHAI STYLE           ,2252.25,13,0.09572779058410442,FOOD,06
202,CREPES MONTE CRISTO           ,2246.09,11,0.09546597098592567,FOOD,06
233,M & M SHAKE                   ,2227.5,10,0.09467583684142196,BEVERAGE,06
96,COOKIE CRUMBLE                ,2178.0600000000004,16,0.09257447954694839,BEVERAGE,06
136,THE GREAT INDIAN WRAP         ,2178.0,11,0.09257192935605703,FOOD,06
210,FRIED MOZZARELLA              ,2165.6600000000003,14,0.09204744009606909,FOOD,06
230,J.PCHENET SPARKLING ROSE (BTL),2142.0,1,0.09104181482124617,FOOD,06
279,SHERRIED GARLIC MUSHROOMS CRUS,2134.6499999999996,15,0.09072941643705561,FOOD,06
290,STRAWBERRY LITE SHAKE         ,2134.6499999999996,15,0.09072941643705561,BEVERAGE,06
155,GREAT LAKES T-SHIRTS                ,2091.6,6,0.08889965447251096,MERCHANDISE,06
131,APRICOT FLAVOUR SINGLE        ,2079.0,7,0.08836411438532717,TOBACCO,06
299,SWEET MELON FLAVOUR SINGLE    ,2079.0,7,0.08836411438532717,FOOD,06
109,LEMON FLAVOUR SINGLE          ,2079.0,7,0.08836411438532717,TOBACCO,06
85,1+1 VLN CAB SAUV CLASIQ (BTL) ,2016.0,2,0.08568641394940815,WINES,06
105,SUNSHINE SHAKE                ,2004.73,12,0.08520740309364931,FOOD,06
218,HONEY & MUSTARD GLAZED CHICKEN,1856.3000000000002,10,0.0788986558602611,FOOD,06
50,HERBED GARDEN PIE             ,1850.0299999999997,13,0.07863216091211485,FOOD,06
48,APPLE PIE SHAKE               ,1837.6699999999998,11,0.07810682158849645,FOOD,06
116,ESPRESSO                      ,1831.5,37,0.0778445769585025,BEVERAGE,06
282,FLAVOUR 500 GMS               ,1822.5,2,0.07746204832479979,MERCHANDISE,06
115,GREAT LAKES FLOAT W VANILLA         ,1794.48,29,0.07627110917853866,BEVERAGE,06
265,QUESO CROQUETAS FRITOS        ,1782.0,8,0.07574066947313757,FOOD,06
256,PLAIN  JANE (STRAWBERRY)      ,1732.5,14,0.07363676198777264,MISC,06
255,PHILADELPHIA CREAM CHEESECAKE ,1726.29,9,0.07337281723051776,FOOD,06
119,COLUMBIAN SUPREMO  (REG)      ,1707.7299999999998,12,0.0725839581814597,BEVERAGE,06
149,KENYA AA  (REG)               ,1701.5900000000001,11,0.07232298864691142,BEVERAGE,06
190,CHICKEN DRUMMETS              ,1670.67,9,0.07100879027423498,FOOD,06
211,GNOCCHI CON POMMODORO         ,1670.67,9,0.07100879027423498,FOOD,06
215,GREEK GYROS CRUSTINI          ,1614.96,9,0.06864093803161518,FOOD,06
163,BLACKENED BALTI CHICKEN CRUSTI,1608.8000000000002,10,0.06837911843343644,FOOD,06
134,CHAI LATTE                    ,1577.7999999999997,17,0.06706151980623817,BEVERAGE,06
266,RASPBERRY LITE SHAKE          ,1565.4199999999998,11,0.06653533041898933,BEVERAGE,06
177,MARRAKESH HOOKAH SINGLE       ,1557.6,4,0.0662029555394832,TOBACCO,06
89,1+1 VLN SAUV BLANC (GLS)      ,1543.5,7,0.06560366068001562,WINES,06
293,SULA SATORI MERLOT (GLS)      ,1543.5,7,0.06560366068001562,WINES,06
83,SULA BRUT (BTL)               ,1512.0,1,0.06426481046205612,WINES,06
169,ORANGE FLAVOUR SINGLE         ,1485.0,5,0.06311722456094797,TOBACCO,06
307,VANILLA LITE SHAKE            ,1423.11,10,0.06048670265651897,BEVERAGE,06
234,MAGGI NDL BOLOGNESE           ,1386.0,8,0.058909409590218106,FOOD,06
258,PLAIN JANES (VANILLA)         ,1361.25,11,0.05785745584753564,MISC,06
257,PLAIN JANE (CHOCOLATE)        ,1361.25,11,0.05785745584753564,MISC,06
273,RED SANGRIA (GLS)á áááááááááá ,1323.0,6,0.0562317091542991,WINES,06
84,1+1 VLN CAB SAUV (GLS)        ,1323.0,6,0.0562317091542991,WINES,06
231,JAPANESE YAKITORI WRAP        ,1299.4099999999999,7,0.05522905910218276,FOOD,06
206,DIA SPARKLING WINE(BTL)       ,1260.0,2,0.0535540087183801,WINES,06
162,BLACK FOREST CREPES           ,1256.0800000000002,7,0.05338739624681181,FOOD,06
151,MONSOON MALABAR (AULAIT)      ,1237.5,10,0.05259768713412331,BEVERAGE,06
29,TIRAMISU                      ,1212.75,7,0.05154573339144084,FOOD,06
278,ROSE FLAVORS SINGLE           ,1188.0,4,0.050493779648758376,MISC,06
197,CHERRY FLAVOUR SINGLE         ,1188.0,4,0.050493779648758376,TOBACCO,06
185,FLAVORS (100 GMS)             ,1181.25,5,0.05020688317348134,MERCHANDISE,06
170,BUNUELOS DE CHIRIZO           ,1175.6399999999999,5,0.04996844032513997,FOOD,06
294,SUNNY SIDE UP/BULLS EYE       ,1175.6100000000001,10,0.04996716522969431,FOOD,06
123,APPLE CINNAMON MUFFIN         ,1157.02,17,0.04917703108519059,FOOD,06
204,CREPES WITH POTATO LAKTES     ,1150.86,6,0.048915211487011834,FOOD,06
1,1+1 BTL4 SEASON WHITE         ,1134.0,1,0.048198607846542084,WINES,06
161,BERRY BULL                    ,1113.78,6,0.047339193516156654,BEVERAGE,06
153,BANANA WALNUT MUFFIN          ,1088.9699999999996,16,0.04628468958258282,FOOD,06
145,ETHIOPIAN YIRGACHEFFE (REG)   ,1082.8300000000002,7,0.046023720048034546,BEVERAGE,06
311,WHITE SANGRIA (CARAFE)áááááááá,1071.0,1,0.045520907410623083,LIQUOR,06
220,HONEYGLAZED CHICK & MUSTERD CR,1039.5,6,0.04418205719266358,FOOD,06
188,CHAMPINONES CON AJO Y OLIVA   ,1039.5,6,0.04418205719266358,FOOD,06
179,BUTTER MILK PAN CAKES         ,1020.9200000000001,11,0.043392348079975086,FOOD,06
88,1+1 VLN SAUV BLANC (BTL)      ,1008.0,1,0.042843206974704076,WINES,06
292,SULA SATORI MERLOT (BTL)      ,1008.0,1,0.042843206974704076,WINES,06
91,4 SEASONS CLAS SYRAH(BTL)     ,1008.0,1,0.042843206974704076,WINES,06
308,WAIST WATCHING OMELETTE       ,1002.39,7,0.042604764126362715,FOOD,06
176,ROCKSTAR TOOTHPICK HOLDER     ,999.0,4,0.04246067834100136,MERCHANDISE,06
289,SRILANKAN OMELETTE BREAKFAST  ,965.26,6,0.04102662099643141,FOOD,06
154,THANK GOD ITS A SUNDAE        ,959.05,5,0.04076267623917653,FOOD,06
314,ZINZI WHITE  (GLS)            ,945.0,5,0.040165506538785076,LIQUOR,06
93,ADD HERB ROAST CHICKEN        ,928.1899999999999,25,0.039451028057391445,MISC,06
252,PESTO CREAM                   ,928.15,5,0.03944932793013055,FOOD,06
241,MEXICAN CHILLI CON CARNE WRAP ,928.15,5,0.03944932793013055,FOOD,06
226,ICE BULL                      ,928.15,5,0.03944932793013055,BEVERAGE,06
288,SPINACH TEMPURA               ,928.1400000000001,6,0.039448902898315326,FOOD,06
262,POLENTA & CORN CAKES          ,928.1400000000001,6,0.039448902898315326,FOOD,06
272,RED BULL 3+2                  ,928.12,2,0.03944805283468487,BEVERAGE,06
269,YEMENI GREAT LAKES (AULAIT)         ,915.76,4,0.03892271351106647,BEVERAGE,06
171,KENYA AA (AULAIT)             ,897.2,5,0.03813385446200843,BEVERAGE,06
178,PEACH FLAVOUR SINGLE          ,891.0,3,0.037870334736568784,TOBACCO,06
312,WHITE SANGRIA (GLS)áááá áááááá,882.0,4,0.03748780610286607,LIQUOR,06
200,COUS COUS WRAP                ,866.25,5,0.03681838099388632,FOOD,06
142,BRAZIL BOURBONSANTOS (AULAIT) ,853.8599999999999,6,0.03629176657482224,BEVERAGE,06
236,GREAT LAKES-JAVA BLEND (REG)        ,822.9299999999998,7,0.03497714317033058,BEVERAGE,06
172,COSTARICA TARRAZU (REG)       ,822.9299999999998,7,0.03497714317033058,BEVERAGE,06
141,BRAZIL BOURBONSANTOS (REG)    ,822.9199999999998,7,0.03497671813851535,BEVERAGE,06
216,HAWAIIAN KONA FANCY(REG)      ,816.76,4,0.03471489854033661,BEVERAGE,06
94,ADD ON S                      ,816.6799999999998,44,0.0347114982858148,MISC,06
251,PESCADO PANINO                ,804.39,5,0.03418913418490299,FOOD,06
301,THE CHOC FATHER               ,792.0,4,0.033662519765838915,FOOD,06
72,CLASSIC MILD                  ,788.4,9,0.033509508312357834,TOBACCO,06
201,CREME BRULEE                  ,773.45,5,0.0328740857485961,FOOD,06
23,CHAMOMILE TEA                 ,748.6599999999999,11,0.03182043187865273,BEVERAGE,06
250,PEACH BULL                    ,742.52,4,0.031559462344104436,MISC,06
187,CALAMARI FRITO                ,742.51,4,0.03155903731228921,FOOD,06
164,BLUE BERRY MUFFINS            ,742.49,8,0.03155818724865876,FOOD,06
260,HOEGAARDEN MUG (1 LITRE)      ,721.88,1,0.030682196677479543,LIQUOR,06
167,ETHOPIAN YIRGACHEFFE (AULAIT) ,717.76,4,0.030507083569606745,BEVERAGE,06
223,GREAT LAKES-JAVA BLEND (AULAIT)     ,711.55,5,0.030243138812351873,BEVERAGE,06
15,COSTARICA TARAZU (AULAIT)     ,711.55,5,0.030243138812351873,BEVERAGE,06
264,POLLO PELOTA CON TAMATE SALSA ,705.39,3,0.029981319214173123,FOOD,06
175,MUGS - PATTERN                ,700.88,7,0.029789629865506543,MERCHANDISE,06
133,HAWAIIAN KONA FANCY (AU LAIT) ,686.8199999999999,3,0.029192035133299855,BEVERAGE,06
192,JAMAICAN BLUE MT (AU LAIT)    ,686.8199999999999,3,0.029192035133299855,BEVERAGE,06
254,VLN CHENIN BLANC (GLS)        ,661.5,3,0.02811585457714955,WINES,06
225,VLN CAB SAUV (GLS)            ,661.5,3,0.02811585457714955,WINES,06
147,LATE HARVEST SULA CHENIN (GLS),661.5,3,0.02811585457714955,TOBACCO,06
112,AFRICAN OMELETTE BREAKFAST    ,649.6800000000001,3,0.02761346697155332,FOOD,06
118,EARL GREY                     ,612.55,9,0.026035323841622004,BEVERAGE,06
152,CON PANNA                     ,594.0,8,0.025246889824379188,BEVERAGE,06
148,LATE HARVEST SULA CHENIN (BTL),567.0,1,0.024099303923271042,TOBACCO,06
287,SPICED LEMON AND BASIL VELOUTE,556.88,6,0.0236691717262631,FOOD,06
156,ASIAN WOK TOSSED SALAD        ,556.88,5,0.0236691717262631,FOOD,06
286,FLAVOR 250 GMS                ,534.38,1,0.022712850142006316,MERCHANDISE,06
82,SULA BLUSH ZINFANDEL(GLS)     ,504.0,2,0.021421603487352038,WINES,06
65,DAIRY OF A DAIRY              ,499.8,2,0.02124309012495744,MERCHANDISE,06
238,DAILY BEER GLASSES            ,499.5,2,0.02123033917050068,MERCHANDISE,06
261,SANDASS                       ,499.5,1,0.02123033917050068,MERCHANDISE,06
239,BENSON & HEDGES LIGHTS        ,498.0,5,0.021166584398216896,TOBACCO,06
306,VANILLA ICECREAM              ,482.67999999999995,13,0.020515435657291827,FOOD,06
173,SUMATRA MANDHELING (REG)      ,470.24,4,0.01998669607915163,BEVERAGE,06
310,WHAT A MELON                  ,462.0,1,0.019636469863406034,BEVERAGE,06
309,WARM PEPPER & CHICKPEA SALAD  ,445.5,4,0.018935167368284392,FOOD,06
214,GOLD FLAKE KINGS-BIG          ,438.0,5,0.01861639350686546,TOBACCO,06
191,ORANGINA  (250ML)             ,433.15,7,0.018410253076481222,BEVERAGE,06
248,HOUSEBLEND FULLCITY (AU LAIT) ,426.94,3,0.018146308319226347,BEVERAGE,06
150,SUMATRA MANDHELING (AULAIT)   ,426.93,3,0.018145883287411124,BEVERAGE,06
249,YEMENI GREAT LAKES (REG)            ,408.38,2,0.017357449270168305,BEVERAGE,06
168,MUMBAI SHOT GLASSES           ,400.5,2,0.017022524199770815,MERCHANDISE,06
66,GOA GIRLS SHOT GLASS          ,400.5,2,0.017022524199770815,MERCHANDISE,06
237,INDIAN PEABERRY (REG)         ,396.0,4,0.016831259882919457,BEVERAGE,06
298,JAISALMER LILY                ,394.88,1,0.016783656319614232,MERCHANDISE,06
303,GREAT LAKES HOOKAH SINGLE           ,389.4,1,0.0165507388848708,TOBACCO,06
113,ALIO AGLIO                    ,371.26,2,0.015779731172052218,FOOD,06
302,TOMATOLINO                    ,371.24,4,0.015778881108421766,FOOD,06
222,GREAT LAKES CREAM                   ,358.88,2,0.015253541784803372,BEVERAGE,06
180,BUTTERED TOASTS               ,346.5,14,0.014727352397554527,FOOD,06
137,GRILLED CHICKEN SAUSAGES      ,346.5,7,0.014727352397554527,FOOD,06
219,HONEY ROASTED PEANUT BUTTER CK,340.3,5,0.014463832672114879,FOOD,06
114,APPLE N CINNAMON CREPES       ,321.76,2,0.013675823686687285,FOOD,06
229,GUATEMALA ANTIGUA (REG)       ,309.38,2,0.01314963429943844,BEVERAGE,06
140,BENSON & HEDGES SPL           ,298.79999999999995,3,0.012699950638930136,TOBACCO,06
198,CHOCOLATE ICECREAM            ,297.03000000000003,8,0.012624720007635272,FOOD,06
268,HOEGAARDEN (GLS)              ,295.31,1,0.01255161453541653,LIQUOR,06
281,STELLA ARTOIS (GLS)           ,295.31,1,0.01255161453541653,LIQUOR,06
285,SHAKE GLASS                   ,281.25,1,0.011954019803209844,MERCHANDISE,06
208,ENG BREAKFAST TEA             ,272.24,4,0.011571066137691903,BEVERAGE,06
22,ADD HAZELNUT FLAVOUR          ,247.52,8,0.010520387490455113,BEVERAGE,06
213,INDIAN PEABERRY (AULAIT)      ,247.5,2,0.010519537426824661,BEVERAGE,06
143,ADD WHIPPED CREAM             ,222.77,6,0.009468433747772646,BEVERAGE,06
291,SULA CHENIN BLANC (GLS)       ,220.5,1,0.009371951525716517,WINES,06
92,4 SEASONS CLAS SYRAH(GLS)     ,220.5,1,0.009371951525716517,WINES,06
253,VLN CAB SAUV CLASIQ (GLS)     ,220.5,1,0.009371951525716517,WINES,06
235,MANDALA VALLEY CHENIN BLANC(GL,220.5,1,0.009371951525716517,WINES,06
270,SANGRIA ROSE (GLS)            ,220.5,1,0.009371951525716517,WINES,06
242,MEXICAN CHILLY CREPES         ,204.19,1,0.008678724635084152,FOOD,06
224,RECESSION BEER MUG SHOT GLS   ,200.25,1,0.008511262099885408,MERCHANDISE,06
138,MUGS - TOP BOTTOM             ,195.75,3,0.008319997783034052,MERCHANDISE,06
313,ZINZI RED (GLS)               ,189.0,1,0.008033101307757015,LIQUOR,06
199,CINNA BUNS W CREAM CHESSE FROS,185.62,2,0.007889440554210883,FOOD,06
284,COUNTRY LEMONADE GLASS(HANSA) ,168.75,1,0.007172411881925906,MERCHANDISE,06
295,COLUMBIAN SUPREMO (AULAIT)    ,167.06,1,0.0071005815051528405,BEVERAGE,06
297,HOUSE BLEND DE CAFFE (AU LAIT),167.06,1,0.0071005815051528405,BEVERAGE,06
212,COLUMBIAN SUP DCAFE (AU LAIT) ,167.06,1,0.0071005815051528405,BEVERAGE,06
207,DIA SPARKLING WINE(GLS)       ,157.5,1,0.006694251089797512,WINES,06
276,JAVA ESTATES (REG)            ,154.69,1,0.00657481714971922,BEVERAGE,06
182,CAFE ZABAGLIONE               ,154.69,1,0.00657481714971922,FOOD,06
127,MUGS - TALL PLAIN             ,150.76,2,0.006407779646335701,MERCHANDISE,06
271,HOUSE BLEND DECAFF (REG)      ,142.31,1,0.006048627762470374,BEVERAGE,06
296,NEW ORLEANS BLUE  (AULAIT)    ,142.31,1,0.006048627762470374,BEVERAGE,06
205,CRUMBED TOFU CRUSTINI         ,142.31,1,0.006048627762470374,FOOD,06
209,ESPRESSO TRIOS                ,136.13,1,0.005785958100661176,BEVERAGE,06
259,ADD CARAMEL FLAVOUR           ,123.76,4,0.0052601937452275566,BEVERAGE,06
174,FLAVOR  50 GMS                ,123.75,1,0.005259768713412331,MERCHANDISE,06
244,HOUSEBLEND FULLCITY (REG)     ,117.56,1,0.004996674019787908,BEVERAGE,06
111,ADD TRADITIONAL MEAT FEAST    ,111.38,2,0.004734004357978711,MISC,06
181,C C C ROMA TOMATO SALAD       ,99.0,1,0.004207814970729864,FOOD,06
186,CLASSIC MENTHOL               ,87.6,1,0.0037232787013730924,TOBACCO,06
0,1 AXE TWIST                   ,86.63,1,0.003682050615296244,MISC,06
110,ADD POTATO WEDGES             ,86.62,2,0.003681625583481019,MISC,06
166,BOTTLED WATER (1LITRE)        ,86.62,2,0.003681625583481019,BEVERAGE,06
