,items,total_sale,quantities,proportions,categories,month
46,COTTAGE CHEESE PANINI         ,17801.770000000004,137,0.6698750894476552,FOOD,11
0,CAFFE LATTE                   ,17788.08,205,0.6693599389893277,BEVERAGE,11
7,COUNTRY LEMONADE              ,17145.94000000001,163,0.6451964097482515,BEVERAGE,11
61,MAGGI NDLCREAM/ CHEE/GARLIC   ,16273.380000000005,105,0.6123622472998855,FOOD,11
12,PINK LEMONADE                 ,15357.730000000001,146,0.5779066215024088,BEVERAGE,11
86,THE  CHAMPAGNE SHEESHA        ,15345.0,31,0.5774275955466376,TOBACCO,11
21,MOROCCAN MINT TEA             ,14980.57,269,0.5637142075606446,BEVERAGE,11
59,SR.CHL AVALANCHE              ,14553.0,49,0.5476248809377788,FOOD,11
109,KF DRAUGHT (1LTR)             ,14470.249999999998,49,0.5445110240768153,LIQUOR,11
36,COUNTRY ROAST CHICKEN PANINI  ,13919.149999999996,98,0.523773301828151,FOOD,11
56,TOBLERONE SHAKE               ,13364.859999999999,80,0.5029155408678679,FOOD,11
9,MIAMI MELONS                  ,13148.720000000003,125,0.494782259636102,BEVERAGE,11
35,SATAY CHICKEN PANINI          ,12942.269999999999,91,0.48701361010201233,FOOD,11
49,GARDEN FRESH PANINI           ,12734.120000000004,98,0.47918099009464654,FOOD,11
2,MASALA CHAI CUTTING           ,11880.0,240,0.4470407191328807,BEVERAGE,11
52,LINDT CHOCOLATE SHAKE         ,11583.0,36,0.43586470115455866,FOOD,11
74,AL SIKANDARI HOOKAH SINGLE    ,11292.599999999997,29,0.42493703913131037,TOBACCO,11
41,NON-VEG CLUB WRAP             ,11286.0,57,0.42468868317623665,FOOD,11
68,LAVA LAVA                     ,10952.159999999998,59,0.41212638741232066,FOOD,11
33,MAGGI NDL ARRABIATA           ,10841.170000000002,70,0.40794986810116274,FOOD,11
19,THE CHOCO LATTE               ,10462.949999999993,89,0.3937175666878258,BEVERAGE,11
236,ORANGE ARRABIATA              ,9931.139999999998,53,0.3737057211624003,FOOD,11
51,VEG. CLUB WRAP                ,9015.109999999999,47,0.3392357960826619,FOOD,11
88,APPLE FLAVOUR SINGLE          ,8910.0,30,0.3352805393496605,TOBACCO,11
53,DUTCH TRUFFLE CAKE SHAKE      ,8854.189999999999,53,0.33318042634168016,FOOD,11
167,BLUEBERRY BRAIN FREEZER SHAKE ,8848.380000000001,65,0.33296179784183494,BEVERAGE,11
220,LEMON INFUSED CHAR GRILLED VEG,8724.579999999998,47,0.32830324219969254,FOOD,11
181,CHEESE FONDUE                 ,8575.98,21,0.3227114702415153,FOOD,11
63,GOOEY CHOCOLATE FUDGE         ,8043.980000000001,100,0.3026924750749588,FOOD,11
89,WHITE WINE SHEESHA            ,7920.0,16,0.2980271460885871,TOBACCO,11
65,CHICKEN SALAMI PANINI         ,7542.4900000000025,53,0.2838215617552662,FOOD,11
141,GRAPE FLAVOUR SINGLE          ,7425.0,25,0.2794004494580504,TOBACCO,11
254,RED BULL 3+2                  ,7424.970000000002,16,0.2793993205673456,BEVERAGE,11
42,MT. BROWNIE                   ,7350.75,33,0.2766064449634699,FOOD,11
8,COOL CALIFORNICA              ,7258.110000000001,69,0.27312043046679735,BEVERAGE,11
62,VERTIGO                       ,7128.0,32,0.2682244314797284,FOOD,11
185,CHICKEN SLOUVLAKI WRAP        ,7128.0,36,0.2682244314797284,FOOD,11
14,ULTIMATE HOT CHOCOLATE        ,6936.100000000001,59,0.26100329393750626,BEVERAGE,11
110,STRAWBERRY FLAVOUR SINGLE     ,6831.0,23,0.2570484135014064,TOBACCO,11
47,SPANISH OMELETTE BREAKFAST    ,6596.03,41,0.24820656520387668,FOOD,11
4,TROPICAL SMOOTHIE             ,6583.439999999999,56,0.24773280740472825,BEVERAGE,11
107,POUTINE WITH WEDGES           ,6565.019999999998,32,0.24703966851193127,FOOD,11
263,SMOKED CHICK & PESTO CREAM CRO,6237.0,36,0.23469637754476236,FOOD,11
229,MEDITER RANEAN PANINO         ,6107.169999999999,47,0.2298109148709389,FOOD,11
271,THE AFTER EIGHT SHAKE         ,6014.25,27,0.22631436406102085,BEVERAGE,11
145,HOEGAARDEN MUG (1/2 LITRE)    ,5971.910000000001,13,0.22472112297953215,LIQUOR,11
215,ICED LEMON OR STR CAMOMILE    ,5940.0,15,0.22352035956644034,BEVERAGE,11
18,CHAI LATTE                    ,5754.290000000002,62,0.21653214980632535,BEVERAGE,11
101,STRAWBERRY CHEESECAKE SHAKE   ,5680.0599999999995,34,0.213738897905548,FOOD,11
70,THAT CHOCOLATE THING......... ,5370.75,31,0.20209965844132313,FOOD,11
136,BAILEYS IRISH SHAKE           ,5346.0,24,0.2011683236097963,FOOD,11
187,CHOCOLATE FONDUE              ,5228.469999999999,13,0.1967457061249741,FOOD,11
67,SNICKER BAR SHAKE             ,5178.860000000002,31,0.19487889719600265,FOOD,11
104,BLACK FOREST SHAKE            ,5178.860000000002,31,0.19487889719600265,FOOD,11
39,MEZE PLATTER                  ,5172.93,38,0.19465575313333774,FOOD,11
24,CURRANT COOLER                ,5172.66,44,0.1946455931169938,BEVERAGE,11
247,POLLO CON AIOLI               ,5123.25,23,0.1927863101260548,FOOD,11
40,MAGGI NDLTHAI STYLE           ,5055.1900000000005,29,0.1902252334135814,FOOD,11
214,HOTDOG WRAP                   ,4640.7300000000005,25,0.1746292320287486,FOOD,11
94,JAMAICAN BLUE MT (AU LAIT)    ,4578.789999999999,20,0.17229844902007088,BEVERAGE,11
1,DOPPIO                        ,4455.0,60,0.16764026967483026,BEVERAGE,11
232,MIXED FLAVOUR SINGLE          ,4455.0,15,0.16764026967483026,TOBACCO,11
34,ADD FRIES                     ,4331.170000000001,100,0.1629805851419831,FOOD,11
157,VLN CAB SAUV CLASIQ (GLS)     ,4252.5,15,0.16002025741688342,WINES,11
16,IRISH COFFEE                  ,4176.63,27,0.15716529282423936,BEVERAGE,11
122,MONSOON MALABAR (REG)         ,4158.0,42,0.15646425169650824,BEVERAGE,11
261,SHERRIED GARLIC MUSHROOMS CRUS,3842.39,27,0.14458794518425835,FOOD,11
37,COOKIE MONSTER                ,3842.3899999999994,23,0.14458794518425835,FOOD,11
60,KHEEMA GHOTALA                ,3803.7699999999995,28,0.14313468655017486,FOOD,11
149,ASSORTED TAPAS(2 )VEG         ,3723.83,11,0.1401265691185686,FOOD,11
13,STRAWBERRY ICED TEA           ,3564.3100000000004,34,0.13412388094381467,BEVERAGE,11
55,THE GREAT INDIAN WRAP         ,3564.0,18,0.1341122157398642,FOOD,11
158,VLN CAB SAUV (GLS)            ,3528.0,16,0.13275754689400698,WINES,11
135,CAESARS SALAD WRAP            ,3495.94,20,0.13155113902739082,FOOD,11
121,BLACK CURRANT ICED TEA        ,3471.26,33,0.13062243827417536,BEVERAGE,11
22,QUA  MINERAL WATER(500ML)     ,3421.5699999999997,79,0.1287526189699908,BEVERAGE,11
268,STRAWBERRY LITE SHAKE         ,3415.44,24,0.12852194896929342,BEVERAGE,11
163,HOEGAARDEN MUG (1 LITRE)      ,3412.51,4,0.12841169397711671,LIQUOR,11
112,VLN CHENIN BLANC (GLS)        ,3307.5,15,0.12446020021313155,WINES,11
148,ASSORTED TAPAS (2)NONVEG      ,3267.04,8,0.1229377029491487,FOOD,11
256,ROMA TOMATO & JALAPENO CROQUE ,3248.48,21,0.12223929589972897,FOOD,11
275,TRADITIONAL ITALIAN CRUSTINI  ,3130.84,22,0.1178125391489889,FOOD,11
90,SANGRIA ROSE (CARAFE)         ,3024.0,3,0.11379218305200599,WINES,11
184,VLN CHENIN BLANC (BTL)        ,3024.0,3,0.11379218305200599,WINES,11
64,CHEESE CAKE OF THE WEEK       ,2988.61,23,0.11246046831714802,FOOD,11
213,HONEYGLAZED CHICK & MUSTERD CR,2945.25,17,0.11082884495169333,FOOD,11
144,KENYA AA  (REG)               ,2939.11,19,0.11059779865409436,BEVERAGE,11
153,SCRAMBLED EGGS                ,2939.0199999999995,25,0.1105944119819797,FOOD,11
150,LINDT HOT CHOCOLATE           ,2895.72,12,0.10896504639793478,BEVERAGE,11
166,VLN SAUV BLANC (GLS)          ,2866.5,13,0.10786550685138067,WINES,11
50,ROCKY ROAD SHAKE              ,2840.02,17,0.10686907265587238,FOOD,11
111,SULA BLUSH ZINFANDEL(GLS)     ,2772.0,11,0.1043095011310055,WINES,11
165,JUICE HOOKAH SINGLE           ,2725.8,7,0.10257100944548873,TOBACCO,11
66,SEASONAL FRUITPIE (LOWCAL)    ,2598.75,15,0.09779015731031765,FOOD,11
105,ITALIAN OMELETTE BREAKFAST    ,2574.08,16,0.09686183285400383,FOOD,11
233,NUTELLA CREPES                ,2574.0600000000004,16,0.09686108026020059,FOOD,11
240,PHILADELPHIA CREAM CHEESECAKE ,2493.5299999999997,13,0.09383076131139831,FOOD,11
195,CREPES MONTE CRISTO           ,2450.28,12,0.09220327721186153,FOOD,11
124,HASH BROWN OMELETTE           ,2450.28,12,0.09220327721186153,FOOD,11
15,ESPRESSO                      ,2425.5,49,0.0912708134896298,BEVERAGE,11
255,RED SANGRIA (GLS)á áááááááááá ,2425.5,11,0.0912708134896298,WINES,11
267,SRILANKAN OMELETTE BREAKFAST  ,2413.1900000000005,15,0.09080759200372698,FOOD,11
216,ITALIAN CAPONATA PANINO       ,2320.3500000000004,15,0.08731405156902187,FOOD,11
221,SULA BLUSH ZINFANDEL (BTL)    ,2268.0,2,0.08534413728900449,WINES,11
219,JAPANESE YAKITORI WRAP        ,2227.5600000000004,12,0.0838223926188249,FOOD,11
152,SUNSHINE SHAKE                ,2171.7799999999997,13,0.08172340850154945,FOOD,11
123,JAMAICAN BLUE MT (REG)        ,2041.9,10,0.07683606434321794,BEVERAGE,11
106,BUN MASKA & CHAI              ,2004.75,27,0.07543812135367362,FOOD,11
222,M & M SHAKE                   ,2004.75,9,0.07543812135367362,BEVERAGE,11
118,COLUMBIAN SUPREMO  (REG)      ,1992.3599999999997,14,0.07497188949255774,BEVERAGE,11
20,INDIAN PEABERRY (REG)         ,1980.0,20,0.07450678652214678,BEVERAGE,11
128,CLASSIC BELGIAN  WAFFLE       ,1881.0,19,0.07078144719603945,FOOD,11
179,CAJUN CHICKEN CRUSTINI        ,1794.4,10,0.06752271602794958,FOOD,11
97,BRAZIL BOURBONSANTOS (REG)    ,1763.4199999999998,15,0.06635694822670912,BEVERAGE,11
162,BLUE BERRY MUFFINS            ,1763.3999999999999,19,0.06635619563290587,FOOD,11
27,MONSOON MALABAR (AULAIT)      ,1732.5,14,0.06519343820687844,BEVERAGE,11
126,TIRAMISU                      ,1732.5,10,0.06519343820687844,FOOD,11
196,CREPES WITH MUSHROOMS         ,1726.29,9,0.06495975783096807,FOOD,11
262,SHERRIED MUSHROOMS CROQUE     ,1701.5900000000001,11,0.06403030448394936,FOOD,11
274,TOMATOLINO                    ,1701.53,18,0.0640280467025396,FOOD,11
202,GNOCCHI CON POMMODORO         ,1670.67,9,0.06286679446411866,FOOD,11
174,BUTTER MILK PAN CAKES         ,1670.58,18,0.06286340779200403,FOOD,11
11,COSTARICA TARRAZU (REG)       ,1645.8799999999999,14,0.061933954444985326,BEVERAGE,11
96,CHAMOMILE TEA                 ,1633.4699999999998,24,0.0614669699900662,BEVERAGE,11
161,BLACKENED BALTI CHICKEN CRUSTI,1608.8000000000002,10,0.060538645533752405,FOOD,11
25,GREAT LAKES FLOATS W CHOC           ,1546.9800000000005,25,0.05821237808789428,BEVERAGE,11
142,COOKIE CRUMBLE                ,1497.4300000000003,11,0.05634782694033246,BEVERAGE,11
29,GREAT LAKES FLOAT W VANILLA         ,1485.0800000000004,24,0.05588310026682311,BEVERAGE,11
186,YEMENI GREAT LAKES (REG)            ,1429.3300000000002,7,0.05378524504025257,BEVERAGE,11
194,CREME BRULEE                  ,1392.21,9,0.052388430941413114,FOOD,11
30,ETHIOPIAN YIRGACHEFFE (REG)   ,1392.21,9,0.052388430941413114,BEVERAGE,11
190,COUS COUS WRAP                ,1386.0,8,0.05215475056550275,FOOD,11
180,CHAMPINONES CON AJO Y OLIVA   ,1386.0,8,0.05215475056550275,FOOD,11
242,PLAIN JANE (CHOCOLATE)        ,1361.25,11,0.05122341573397591,MISC,11
249,QUESO CROQUETAS FRITOS        ,1336.5,6,0.05029208090244908,FOOD,11
103,HERBED CHICKEN PIE            ,1336.48,8,0.05029132830864582,FOOD,11
102,APPLE PIE SHAKE               ,1336.48,8,0.05029132830864582,FOOD,11
239,PESTO CREAM                   ,1299.4099999999999,7,0.04889639569431451,FOOD,11
231,MEXICAN CHILLI CON CARNE WRAP ,1299.4099999999999,7,0.04889639569431451,FOOD,11
238,PESCADO PANINO                ,1287.04,8,0.04843091642700192,FOOD,11
218,LATE HARVEST SULA CHENIN (GLS),1260.0,5,0.047413409605002496,TOBACCO,11
160,BLACK FOREST CREPES           ,1256.0800000000002,7,0.04726590121956472,FOOD,11
98,GREAT LAKES CREAM                   ,1256.0800000000002,7,0.04726590121956472,BEVERAGE,11
125,BANANA WALNUT MUFFIN          ,1225.09,18,0.04609975712142262,FOOD,11
228,MAGGI NDL BOLOGNESE           ,1212.75,7,0.0456354067448149,FOOD,11
116,APRICOT FLAVOUR SINGLE        ,1188.0,4,0.04470407191328807,TOBACCO,11
169,COLUMBIAN SUPREMO (AULAIT)    ,1169.4299999999998,7,0.04400528856696671,BEVERAGE,11
129,MARRAKESH HOOKAH SINGLE       ,1168.1999999999998,3,0.043959004048066595,TOBACCO,11
154,THANK GOD ITS A SUNDAE        ,1150.87,6,0.043306881517547,FOOD,11
234,HAWAIIAN KONA FANCY (AU LAIT) ,1144.7,5,0.043074706329243144,BEVERAGE,11
17,BRAZIL BOURBONSANTOS (AULAIT) ,1138.48,8,0.04284064965643115,BEVERAGE,11
280,WHITE SANGRIA (GLS)áááá áááááá,1102.5,5,0.04148673340437718,LIQUOR,11
164,SANDASS                       ,1100.25,2,0.041402066601511106,MERCHANDISE,11
278,WAIST WATCHING OMELETTE       ,1089.04,8,0.04098023777478724,FOOD,11
58,CHUNKY CHOCO CHIP COOKIES     ,1020.9099999999996,15,0.03841652698400244,FOOD,11
235,VLN SAUV BLANC (BTL)          ,1008.0,1,0.037930727684002,WINES,11
277,VANILLA LITE SHAKE            ,996.1799999999998,7,0.03748594474627887,BEVERAGE,11
155,HOEGAARDEN (GLS)              ,984.38,3,0.037041914402359016,LIQUOR,11
173,BUNUELOS DE CHIRIZO           ,940.52,4,0.03539147619182297,FOOD,11
95,GREAT LAKES-JAVA BLEND (REG)        ,940.4899999999999,8,0.03539034730111809,BEVERAGE,11
93,ADD ON S                      ,909.49,44,0.03422382690607438,MISC,11
120,KENYA AA (AULAIT)             ,897.2,5,0.03376135801397479,BEVERAGE,11
270,SWEET MELON FLAVOUR SINGLE    ,891.0,3,0.03352805393496605,FOOD,11
69,APPLE CINNAMON MUFFIN         ,884.7799999999997,13,0.03329399726215404,FOOD,11
230,INDIAN PEABERRY (AULAIT)      ,866.25,7,0.03259671910343922,BEVERAGE,11
276,VANILLA ICECREAM              ,853.2399999999999,23,0.03210715683442248,FOOD,11
127,OATMEAL AND RAISIN COOKIES    ,816.73,12,0.030733296846582294,FOOD,11
177,BEER TANK 3.5 LITRE           ,787.5,1,0.029633381003126562,LIQUOR,11
197,CREPES WITH POTATO LAKTES     ,767.24,4,0.02887100348043025,FOOD,11
237,BODHI PLANTER CUM CANDLE STAND,730.13,1,0.02747456567849244,MERCHANDISE,11
250,RASPBERRY LITE SHAKE          ,711.55,5,0.026775406035269466,BEVERAGE,11
248,POLLO PELOTA CON TAMATE SALSA ,705.39,3,0.02654360714386723,FOOD,11
269,SUNNY SIDE UP/BULLS EYE       ,705.3699999999999,6,0.02654285455006397,FOOD,11
200,ENG BREAKFAST TEA             ,680.61,10,0.025611143421635514,BEVERAGE,11
92,ADD HERB ROAST CHICKEN        ,631.2,17,0.023751860430696492,MISC,11
241,PLAIN  JANE (STRAWBERRY)      ,611.63,5,0.023015447394212442,MISC,11
156,CLASSIC MILD                  ,597.6,6,0.022487502841229755,TOBACCO,11
252,PEACH FLAVOUR SINGLE          ,594.0,2,0.022352035956644034,TOBACCO,11
183,ORANGE FLAVOUR SINGLE         ,594.0,2,0.022352035956644034,TOBACCO,11
273,THE CHOC FATHER               ,594.0,3,0.022352035956644034,FOOD,11
178,C C C ROMA TOMATO SALAD       ,594.0,6,0.022352035956644034,FOOD,11
131,HOUSEBLEND FULLCITY (AU LAIT) ,569.25,4,0.021420701125117198,BEVERAGE,11
57,HERBED GARDEN PIE             ,569.24,4,0.021420324828215574,FOOD,11
139,LOTUS TEA LIGHT HOLDER        ,560.25,2,0.021082033913652896,MERCHANDISE,11
188,CHOCOLATE ICECREAM            ,556.92,15,0.0209567270454111,FOOD,11
260,SALI PER EDU/PAPETA PER EDU   ,544.52,4,0.02049011888739362,FOOD,11
201,ESPRESSO TRIOS                ,544.52,4,0.02049011888739362,BEVERAGE,11
203,GREEK GYROS CRUSTINI          ,538.3199999999999,3,0.020256814808384874,FOOD,11
217,GRILLED CHICKEN SAUSAGES      ,495.0,10,0.018626696630536694,FOOD,11
172,ZEN ROCK SQUARE VASE          ,495.0,1,0.018626696630536694,MERCHANDISE,11
115,APPLE N CINNAMON CREPES       ,482.64,3,0.018161593660125718,FOOD,11
99,HOUSEBLEND FULLCITY (REG)     ,470.24,4,0.017694985502108233,BEVERAGE,11
191,SUMATRA MANDHELING (REG)      ,470.24,4,0.017694985502108233,BEVERAGE,11
189,CINNA BUNS W CREAM CHESSE FROS,464.06,5,0.017462434016902745,FOOD,11
143,ADD HAZELNUT FLAVOUR          ,463.5,15,0.017441361390411633,BEVERAGE,11
182,YEMENI GREAT LAKES (AULAIT)         ,457.88,2,0.017229882531697258,BEVERAGE,11
151,CON PANNA                     ,445.5,6,0.016764026967483026,BEVERAGE,11
114,AFRICAN OMELETTE BREAKFAST    ,433.12,2,0.016298171403268794,FOOD,11
198,CRUMBED TOFU CRUSTINI         ,426.93,3,0.016065243621161678,FOOD,11
130,COSTARICA TARAZU (AULAIT)     ,426.93,3,0.016065243621161678,BEVERAGE,11
31,HAWAIIAN KONA FANCY(REG)      ,408.38,2,0.015367212868643588,BEVERAGE,11
210,PLAYING CARDS                 ,404.78000000000003,3,0.015231745984057866,MERCHANDISE,11
258,JODHPUR LILY                  ,394.88,1,0.014859212051447131,MERCHANDISE,11
245,CASABLANKA  HOOKAH SINGLE     ,389.4,1,0.014653001349355533,TOBACCO,11
176,ADD WHIPPED CREAM             ,371.28,10,0.013971151363607402,BEVERAGE,11
133,NEW ORLEANS BLUE (REG)        ,352.68,3,0.013271239126581175,BEVERAGE,11
208,HONEY ROASTED PEANUT BUTTER CK,340.3,5,0.012805383562366945,FOOD,11
168,HOUSE BLEND DE CAFFE (AU LAIT),334.12,2,0.012572832077161455,BEVERAGE,11
171,AU LAIT SET                   ,317.25,1,0.0119380192041167,MERCHANDISE,11
113,ADD POTATO WEDGES             ,303.18,7,0.011408569463527505,MISC,11
85,CHERRY FLAVOUR SINGLE         ,297.0,1,0.011176017978322017,TOBACCO,11
257,ROSE FLAVORS SINGLE           ,297.0,1,0.011176017978322017,MISC,11
265,BEACH GREEN                   ,294.75,1,0.01109135117545594,MERCHANDISE,11
132,GREAT LAKES-JAVA BLEND (AULAIT)     ,284.62,2,0.010710162414107787,BEVERAGE,11
266,SPICED LEMON AND BASIL VELOUTE,278.43,3,0.01047723463200067,FOOD,11
175,BUTTERED TOASTS               ,272.25,11,0.010244683146795183,FOOD,11
223,EARL GREY                     ,272.24,4,0.010244306849893555,BEVERAGE,11
211,LASSI DA GLASS                ,249.9,1,0.009403659571658828,MERCHANDISE,11
212,DAARU BEER GLASS              ,249.75,1,0.009398015118134423,MERCHANDISE,11
138,THUNDER THIGH(JUICE GLS) RED  ,249.75,1,0.009398015118134423,MERCHANDISE,11
246,PLAIN JANES (VANILLA)         ,247.5,2,0.009313348315268347,MISC,11
226,CH COFFEE MUGS                ,225.0,1,0.008466680286607589,MERCHANDISE,11
259,CH TINS                       ,224.7,1,0.008455391379558778,MERCHANDISE,11
137,ZERO SIZE SHOT GLS            ,220.5,1,0.008297346680875436,MERCHANDISE,11
91,SANGRIA ROSE (GLS)            ,220.5,1,0.008297346680875436,WINES,11
193,GOA GIRLS SHOT GLASS          ,220.5,1,0.008297346680875436,MERCHANDISE,11
244,GOLD FLAKE KING RED           ,210.0,2,0.007902234934167083,TOBACCO,11
207,GOLD FLAKE KING BLUE          ,210.0,2,0.007902234934167083,TOBACCO,11
140,BENSON & HEDGES LIGHTS        ,210.0,2,0.007902234934167083,TOBACCO,11
146,CH KEY CHAIN                  ,199.5,2,0.007507123187458728,MERCHANDISE,11
279,WARM PEPPER & CHICKPEA SALAD  ,198.0,2,0.007450678652214678,FOOD,11
147,ASIAN WOK TOSSED SALAD        ,198.0,2,0.007450678652214678,FOOD,11
134,ADD CARAMEL FLAVOUR           ,185.64000000000001,6,0.006985575681803701,BEVERAGE,11
28,ADD CINNAMON FLAVOUR          ,185.64000000000001,6,0.006985575681803701,BEVERAGE,11
227,TINS RECT & SMALL CIRCULAR    ,179.55,1,0.006756410868712856,MERCHANDISE,11
209,JAVA ESTATES (AULAIT)         ,179.44,1,0.006752271602794959,BEVERAGE,11
205,GUATEMALA ANTIGUA (AULAIT)    ,179.44,1,0.006752271602794959,BEVERAGE,11
26,ADD VANILLA FLAVOUR           ,154.70000000000002,5,0.005821313068169752,BEVERAGE,11
224,GUATEMALA ANTIGUA (REG)       ,154.69,1,0.005820936771268124,BEVERAGE,11
170,JAVA ESTATES (REG)            ,154.69,1,0.005820936771268124,BEVERAGE,11
119,HOUSE BLEND DECAFF (REG)      ,142.31,1,0.005355081207053893,BEVERAGE,11
192,CH NOTE BOOKS                 ,130.2,2,0.0048993856591835905,MERCHANDISE,11
253,CLASSIC ULTRA MILD            ,99.6,1,0.003747917140204959,TOBACCO,11
199,CURRIED WASHINGTON APPLE SOUP ,92.81,1,0.0034924115440002237,FOOD,11
159,B-BEANS G-TOMATO & WEDGES     ,80.44,1,0.00302693227668762,FOOD,11
225,MUGS - FLAMES                 ,75.38,1,0.0028365260444643556,MERCHANDISE,11
272,MUGS - TOP BOTTOM             ,65.25,1,0.0024553372831162008,MERCHANDISE,11
264,RULER DIARY                   ,65.1,1,0.0024496928295917953,MERCHANDISE,11
243,CH BOOKMARKS SET OF 4         ,39.9,1,0.0015014246374917457,MERCHANDISE,11
206,ADD IRISH CREAM FLAVOUR       ,30.94,1,0.0011642626136339502,BEVERAGE,11
