,items,total_sale,quantities,proportions,categories,month
11,MASALA CHAI CUTTING           ,11038.5,223,0.4419567316091958,BEVERAGE,09
245,ORANGE ARRABIATA              ,10110.609999999997,54,0.4048061013883453,FOOD,09
90,1+1 WINE GLASS                ,10017.949999999999,43,0.4010962032363403,WINES,09
109,KF DRAUGHT PITCHER (2LTR)     ,9950.0,19,0.39837563795003833,LIQUOR,09
12,MIAMI MELONS                  ,9467.100000000006,90,0.37904140723988045,BEVERAGE,09
229,LEMON INFUSED CHAR GRILLED VEG,9429.96,50,0.37755440510988375,FOOD,09
103,THAT CHOCOLATE THING......... ,8835.75,51,0.3537635721625177,FOOD,09
26,ULTIMATE HOT CHOCOLATE        ,8792.299999999996,83,0.3520239318138814,BEVERAGE,09
191,CHICKEN SLOUVLAKI WRAP        ,8712.0,44,0.3488089002834909,FOOD,09
87,GRAPE FLAVOUR SINGLE          ,8613.0,29,0.3448451627802694,TOBACCO,09
21,COOL CALIFORNICA              ,8520.390000000003,81,0.3411372665158923,BEVERAGE,09
45,SNICKER BAR SHAKE             ,8520.1,51,0.3411256555676504,FOOD,09
53,DUTCH TRUFFLE CAKE SHAKE      ,8520.07,51,0.34112445443507367,FOOD,09
48,BLACK FOREST SHAKE            ,8510.470000000001,51,0.3407400920105189,FOOD,09
37,VEG. CLUB WRAP                ,8439.66,44,0.33790501875190154,FOOD,09
102,VERTIGO                       ,8241.75,37,0.32998114714318877,FOOD,09
29,THE CHOCO LATTE               ,8241.599999999999,80,0.3299751414803051,BEVERAGE,09
32,GOOEY CHOCOLATE FUDGE         ,8204.87,102,0.32850455482885743,FOOD,09
190,CHEESE FONDUE                 ,8167.6,20,0.32701234779102845,FOOD,09
68,KF DRAUGHT (1/2LTR)           ,8038.980000000001,49,0.3218626920570452,LIQUOR,09
158,STRAWBERRY FLAVOUR SINGLE     ,8019.0,27,0.32106273776094046,TOBACCO,09
41,MT. BROWNIE                   ,7573.5,34,0.30322591899644374,FOOD,09
285,THE AFTER EIGHT SHAKE         ,7350.75,33,0.2943075096141954,BEVERAGE,09
177,BLUEBERRY BRAIN FREEZER SHAKE ,7317.000000000001,54,0.29295623546537,BEVERAGE,09
61,BAILEYS IRISH SHAKE           ,7128.0,32,0.2853891002319471,FOOD,09
265,RED BULL 3+2                  ,6960.910000000002,15,0.2786991921570655,BEVERAGE,09
50,CHICKEN SALAMI PANINI         ,6830.920000000001,48,0.27349468470207805,FOOD,09
107,STRAWBERRY CHEESECAKE SHAKE   ,6682.410000000003,40,0.26754867806972027,FOOD,09
46,MEZE PLATTER                  ,6670.35,49,0.2670658227738732,FOOD,09
163,BEER TANK 3.5 LITRE           ,6300.0,8,0.25223784111409464,LIQUOR,09
44,POUTINE WITH WEDGES           ,6156.6399999999985,30,0.2464980289074094,FOOD,09
136,LINDT HOT CHOCOLATE           ,5791.460000000003,24,0.23187704242835477,BEVERAGE,09
96,IRISH COFFEE                  ,5723.530000000001,37,0.22915727789710386,BEVERAGE,09
289,TRADITIONAL ITALIAN CRUSTINI  ,5407.81,38,0.21651655865955746,FOOD,09
197,CHOCOLATE FONDUE              ,5228.469999999999,13,0.2093361881158429,FOOD,09
99,TROPICAL SMOOTHIE             ,5055.11,43,0.20239524333242392,BEVERAGE,09
276,SMOKED CHICK & PESTO CREAM CRO,5020.93,29,0.20102675294999858,FOOD,09
105,KHEEMA GHOTALA                ,4900.65,36,0.19621101207234726,FOOD,09
106,COOKIE MONSTER                ,4844.750000000002,29,0.19397290170436673,FOOD,09
108,SPANISH OMELETTE BREAKFAST    ,4826.380000000001,30,0.19323740818988006,FOOD,09
112,APPLE FLAVOUR SINGLE          ,4752.0,16,0.1902594001546314,TOBACCO,09
111,MARRAKESH HOOKAH SINGLE       ,4672.799999999999,12,0.18708841015205416,TOBACCO,09
227,ITALIAN CAPONATA PANINO       ,4640.699999999998,30,0.18580319829494896,FOOD,09
22,STRAWBERRY ICED TEA           ,4628.35,44,0.18530873205086032,BEVERAGE,09
244,NUTELLA CREPES                ,4504.6,28,0.18035406017183345,FOOD,09
17,CURRANT COOLER                ,4467.290000000001,38,0.17886025162390223,BEVERAGE,09
34,ADD FRIES                     ,4331.13,100,0.17340871123563312,FOOD,09
233,MEDITER RANEAN PANINO         ,4288.0199999999995,33,0.17168268372286666,FOOD,09
94,JAMAICAN BLUE MT (REG)        ,4083.79,20,0.16350577351798865,BEVERAGE,09
176,WHITE WINE SHEESHA            ,3960.0,8,0.1585495001288595,TOBACCO,09
64,BUN MASKA & CHAI              ,3935.25,53,0.1575585657530541,FOOD,09
174,JUICE HOOKAH SINGLE           ,3894.0,10,0.15590700846004515,TOBACCO,09
27,BLACK CURRANT ICED TEA        ,3892.03,37,0.15582813408750631,BEVERAGE,09
144,MAGGI NDLTHAI STYLE           ,3811.5,22,0.15260389387402726,FOOD,09
13,QUA  MINERAL WATER(500ML)     ,3724.7499999999995,86,0.1491306188396387,BEVERAGE,09
280,SRILANKAN OMELETTE BREAKFAST  ,3700.2400000000007,23,0.14814929352444725,FOOD,09
2,1+1 KF 2 LITER                ,3675.0,7,0.14713874064988852,LIQUOR,09
56,CAESARS SALAD WRAP            ,3669.19,21,0.14690612130752775,FOOD,09
275,SHERRIED MUSHROOMS CROQUE     ,3557.8700000000003,23,0.14244911869279428,FOOD,09
256,POLLO CON AIOLI               ,3551.1800000000003,16,0.14218126612818263,FOOD,09
143,HASH BROWN OMELETTE           ,3471.2300000000005,17,0.13898024781118712,FOOD,09
20,DOPPIO                        ,3267.0,44,0.13080333760630908,BEVERAGE,09
240,MIXED FLAVOUR SINGLE          ,3267.0,11,0.13080333760630908,TOBACCO,09
206,CREPES WITH MUSHROOMS         ,3260.77,17,0.130553902407874,FOOD,09
131,CHEESE CAKE OF THE WEEK       ,3241.01,25,0.12976275641733204,FOOD,09
8,ESPRESSO                      ,3168.0,64,0.1268396001030876,BEVERAGE,09
223,HOTDOG WRAP                   ,3155.6900000000005,17,0.12634673536910118,FOOD,09
93,CHAI LATTE                    ,3062.77,33,0.12262642740143105,BEVERAGE,09
226,SANGRIA ROSE (CARAFE)         ,3024.0,3,0.12107416373476541,WINES,09
196,ORANGE FLAVOUR SINGLE         ,2970.0,10,0.1189121250966446,TOBACCO,09
269,ROMA TOMATO & JALAPENO CROQUE ,2939.11,19,0.11767535892013439,FOOD,09
19,GREAT LAKES FLOATS W CHOC           ,2908.290000000001,47,0.11644139538630326,BEVERAGE,09
282,STRAWBERRY LITE SHAKE         ,2846.2,20,0.11395545132998985,BEVERAGE,09
57,THE GREAT INDIAN WRAP         ,2772.0,14,0.11098465009020164,FOOD,09
225,ICED LEMON OR STR CAMOMILE    ,2772.0,7,0.11098465009020164,BEVERAGE,09
60,SEASONAL FRUITPIE (LOWCAL)    ,2598.75,15,0.10404810945956404,FOOD,09
170,BLACKENED BALTI CHICKEN CRUSTI,2574.08,16,0.10306037810396329,FOOD,09
127,MONSOON MALABAR (REG)         ,2574.0,26,0.10305717508375867,BEVERAGE,09
274,SHERRIED GARLIC MUSHROOMS CRUS,2561.5899999999997,18,0.10256030657451644,FOOD,09
133,HOEGAARDEN MUG (1 LITRE)      ,2559.38,3,0.10247182314136373,LIQUOR,09
129,ROCKY ROAD SHAKE              ,2505.91,15,0.10033100451209855,FOOD,09
66,CLASSIC BELGIAN  WAFFLE       ,2475.0,25,0.09909343758053718,FOOD,09
155,SCRAMBLED EGGS                ,2468.77,21,0.09884400238210213,FOOD,09
49,BEAN N NACHO CHILLI           ,2431.69,14,0.09735940251725916,FOOD,09
222,HONEYGLAZED CHICK & MUSTERD CR,2425.5,14,0.09711156882892644,FOOD,09
125,GREAT LAKES FLOAT W VANILLA         ,2413.27,39,0.09662190711514462,BEVERAGE,09
142,APPLE PIE SHAKE               ,2338.8399999999997,14,0.09364189719226809,FOOD,09
180,BUTTER MILK PAN CAKES         ,2320.2799999999997,25,0.09289879650479546,FOOD,09
250,PHILADELPHIA CREAM CHEESECAKE ,2301.72,12,0.09215569581732283,FOOD,09
146,HOEGAARDEN (GLS)              ,2296.88,7,0.09196191309494312,LIQUOR,09
138,COSTARICA TARRAZU (REG)       ,2233.64,19,0.0894299256231883,BEVERAGE,09
212,GNOCCHI CON POMMODORO         ,2227.5600000000004,12,0.08918649608763693,FOOD,09
126,MONSOON MALABAR (AULAIT)      ,2227.5,18,0.08918409382248346,BEVERAGE,09
230,M & M SHAKE                   ,2227.5,10,0.08918409382248346,BEVERAGE,09
132,HERBED CHICKEN PIE            ,2171.79,13,0.08695359062748882,FOOD,09
89,1+1 WINE BOTTLE               ,2144.52,2,0.08586176111523781,WINES,09
153,ITALIAN OMELETTE BREAKFAST    ,2088.34,13,0.08361244017654101,FOOD,09
271,ROSE FLAVORS SINGLE           ,2079.0,7,0.08323848756765123,MISC,09
100,COOKIE CRUMBLE                ,2041.9500000000007,15,0.08175508883538503,BEVERAGE,09
52,CHUNKY CHOCO CHIP COOKIES     ,2041.8099999999997,30,0.0817494835500269,FOOD,09
266,RED SANGRIA (CARAFE) áááááááá ,2016.0,2,0.08071610915651029,WINES,09
254,PLAIN JANE (CHOCOLATE)        ,1980.0,16,0.07927475006442974,MISC,09
187,CAJUN CHICKEN CRUSTINI        ,1973.8400000000001,11,0.07902811750867374,FOOD,09
120,INDIAN PEABERRY (REG)         ,1782.0,18,0.07134727505798677,BEVERAGE,09
101,TIRAMISU                      ,1732.5,10,0.06936540630637603,FOOD,09
166,BBQ CHICKEN WINGS             ,1732.4899999999998,8,0.06936500592885043,FOOD,09
145,THANK GOD ITS A SUNDAE        ,1726.29,9,0.06911677186299213,FOOD,09
97,COLUMBIAN SUPREMO  (REG)      ,1707.73,12,0.0683736711755195,BEVERAGE,09
264,FLAVOR 1000 GMS               ,1653.75,1,0.06621243329244984,MERCHANDISE,09
160,ASSORTED TAPAS (2)NONVEG      ,1633.52,4,0.0654024695582057,FOOD,09
24,JAMAICAN BLUE MT (AU LAIT)    ,1602.5800000000002,7,0.0641637014940676,BEVERAGE,09
287,THE CHOC FATHER               ,1584.0,8,0.0634198000515438,FOOD,09
121,COSTARICA TARAZU (AULAIT)     ,1565.4299999999998,11,0.06267629898654557,BEVERAGE,09
258,QUESO CROQUETAS FRITOS        ,1559.25,7,0.06242886567573842,FOOD,09
297,WHITE SANGRIA (GLS)áááá áááááá,1543.5,7,0.06179827107295318,LIQUOR,09
88,VLN CAB SAUV (GLS)            ,1543.5,7,0.06179827107295318,WINES,09
238,MEXICAN CHILLI CON CARNE WRAP ,1485.04,8,0.05945766405842462,FOOD,09
228,JAPANESE YAKITORI WRAP        ,1485.04,8,0.05945766405842462,FOOD,09
147,CHERRY FLAVOUR SINGLE         ,1485.0,5,0.0594560625483223,TOBACCO,09
251,PLAIN  JANE (STRAWBERRY)      ,1477.88,12,0.05917099375011082,MISC,09
292,VANILLA LITE SHAKE            ,1423.1,10,0.05697772566499493,BEVERAGE,09
288,TOMATOLINO                    ,1392.17,15,0.0557393579783824,FOOD,09
92,ADD ON S                      ,1355.0099999999998,73,0.054251555093334805,MISC,09
207,CREPES WITH POTATO LAKTES     ,1342.6699999999998,7,0.05375748922677164,FOOD,09
167,BEANS NACHO CHILLI W MEAT     ,1299.37,6,0.052023854541019224,FOOD,09
268,REDBULL HOOKAH + 2REDBULL     ,1254.0,2,0.05020734170747217,TOBACCO,09
204,CREME BRULEE                  ,1237.52,8,0.049547519545319746,FOOD,09
232,MAGGI NDL BOLOGNESE           ,1212.75,7,0.04855578441446322,FOOD,09
279,SPICED LEMON AND BASIL VELOUTE,1206.55,13,0.0483075503486049,FOOD,09
284,SWEET MELON FLAVOUR SINGLE    ,1188.0,4,0.04756485003865785,FOOD,09
84,PEACH FLAVOUR SINGLE          ,1188.0,4,0.04756485003865785,TOBACCO,09
139,BRAZIL BOURBONSANTOS (REG)    ,1175.62,10,0.047069182661992365,BEVERAGE,09
71,CH TINS                       ,1123.5,5,0.044982414998680206,MERCHANDISE,09
291,VANILLA ICECREAM              ,1113.8600000000001,30,0.044596451064023095,FOOD,09
195,STUFFED MUSHROOM              ,1113.77,6,0.04459284766629289,FOOD,09
171,BLUE BERRY MUFFINS            ,1113.7199999999998,12,0.04459084577866499,FOOD,09
267,RED SANGRIA (GLS)á áááááááááá ,1102.5,5,0.04414162219496656,WINES,09
113,VLN SAUV BLANC (GLS)          ,1102.5,5,0.04414162219496656,WINES,09
95,ETHIOPIAN YIRGACHEFFE (REG)   ,1082.8300000000002,7,0.04335407960215478,BEVERAGE,09
255,PLAIN JANES (VANILLA)         ,1077.46,10,0.043139076870919425,MISC,09
192,GREAT LAKES CREAM                   ,1076.64,6,0.04310624591382204,BEVERAGE,09
203,COUS COUS WRAP                ,1039.5,6,0.041619243783825616,FOOD,09
164,ASSORTED TAPAS(2 )VEG         ,1020.9300000000001,3,0.0408757427188274,FOOD,09
278,VLN SAUV BLANC (BTL)          ,1008.0,1,0.04035805457825514,WINES,09
296,WHITE SANGRIA (CARAFE)áááááááá,1008.0,1,0.04035805457825514,LIQUOR,09
277,VLN CHENIN BLANC (BTL)        ,1008.0,1,0.04035805457825514,WINES,09
165,BANGERS N MASH                ,1002.3699999999999,6,0.04013264203135476,BEVERAGE,09
141,COLUMBIAN SUPREMO (AULAIT)    ,1002.3699999999999,6,0.04013264203135476,BEVERAGE,09
130,SUNSHINE SHAKE                ,1002.3599999999999,6,0.040132241653829184,FOOD,09
156,SANDASS                       ,999.0,2,0.03999771480523501,MERCHANDISE,09
259,RASPBERRY LITE SHAKE          ,996.1699999999998,7,0.03988440796549644,BEVERAGE,09
294,WAIST WATCHING OMELETTE       ,952.91,7,0.03815237478984634,FOOD,09
211,ESPRESSO TRIOS                ,952.9,7,0.03815197441232076,BEVERAGE,09
62,APPLE CINNAMON MUFFIN         ,952.8399999999997,14,0.03814957214716728,FOOD,09
249,PESTO CREAM                   ,928.15,5,0.03716104003651539,FOOD,09
252,STELLA ARTOIS MUG (1/2 LTR)   ,918.75,2,0.03678468516247213,LIQUOR,09
185,C C C ROMA TOMATO SALAD       ,915.75,9,0.03666457190479876,FOOD,09
215,CH COFFEE MUGS                ,900.0,4,0.03603397730201352,MERCHANDISE,09
169,BLACK FOREST CREPES           ,897.2,5,0.0359218715948517,FOOD,09
119,APRICOT FLAVOUR SINGLE        ,891.0,3,0.035673637528993385,TOBACCO,09
214,CHICKEN KIBBEH                ,866.24,4,0.034682302775662435,FOOD,09
189,CHAMPINONES CON AJO Y OLIVA   ,856.28,5,0.03428352676018682,FOOD,09
154,HERBED GARDEN PIE             ,853.8599999999999,6,0.034186635398996953,FOOD,09
208,CRUMBED TOFU CRUSTINI         ,853.8599999999999,6,0.034186635398996953,FOOD,09
202,CINNA BUNS W CREAM CHESSE FROS,835.29,9,0.033443134333998745,FOOD,09
124,YEMENI GREAT LAKES (REG)            ,816.76,4,0.03270123477910285,BEVERAGE,09
205,CREPES MONTE CRISTO           ,816.76,4,0.03270123477910285,FOOD,09
137,CHAMOMILE TEA                 ,816.7299999999998,12,0.03270003364652611,BEVERAGE,09
118,APPLE N CINNAMON CREPES       ,804.4,5,0.03220636815748853,FOOD,09
148,KENYA AA  (REG)               ,773.45,5,0.030967199715824838,BEVERAGE,09
293,VEG FRITTERS                  ,767.27,5,0.030719766405017678,FOOD,09
149,EARL GREY                     ,748.6800000000001,11,0.02997546458496831,BEVERAGE,09
91,ADD HERB ROAST CHICKEN        ,742.6,20,0.029732035049416933,MISC,09
134,BENSON & HEDGES LIGHTS        ,735.0,7,0.029427748129977706,TOBACCO,09
213,GREEK GYROS CRUSTINI          ,717.76,4,0.02873749727588136,FOOD,09
140,KENYA AA (AULAIT)             ,717.76,4,0.02873749727588136,BEVERAGE,09
179,BUNUELOS DE CHIRIZO           ,705.39,3,0.028242230276741463,FOOD,09
257,POLLO PELOTA CON TAMATE SALSA ,705.39,3,0.028242230276741463,FOOD,09
72,CH KEY CHAIN                  ,698.25,7,0.02795636072347882,MERCHANDISE,09
25,ADD HAZELNUT FLAVOUR          ,680.6800000000002,22,0.027252897411038406,BEVERAGE,09
286,VLN CHENIN BLANC (GLS)        ,661.5,3,0.026484973316979937,WINES,09
220,HONEY & MUSTARD GLAZED CHICKEN,649.6800000000001,3,0.026011727081746826,FOOD,09
183,LATE HARVEST SULA CHENIN (BTL),630.0,1,0.025223784111409464,TOBACCO,09
162,ORANGINA  (250ML)             ,618.77,10,0.02477416015018545,BEVERAGE,09
98,HAWAIIAN KONA FANCY(REG)      ,612.5699999999999,3,0.024525926084327132,BEVERAGE,09
104,BANANA WALNUT MUFFIN          ,612.54,9,0.024524724951750402,FOOD,09
159,ASIAN WOK TOSSED SALAD        ,594.0,6,0.023782425019328923,FOOD,09
262,MAHATMA COOL                  ,589.5,2,0.023602255132818856,MERCHANDISE,09
283,SUNNY SIDE UP/BULLS EYE       ,587.81,5,0.023534591330996182,FOOD,09
5,GREAT LAKES-JAVA BLEND (REG)        ,587.8,5,0.023534190953470605,BEVERAGE,09
172,SUMATRA MANDHELING (REG)      ,587.8,5,0.023534190953470605,BEVERAGE,09
122,BRAZIL BOURBONSANTOS (AULAIT) ,569.24,4,0.022791090265997974,BEVERAGE,09
210,ENG BREAKFAST TEA             ,544.49,8,0.021800155890192602,BEVERAGE,09
123,ETHOPIAN YIRGACHEFFE (AULAIT) ,538.3199999999999,3,0.021553122956911017,BEVERAGE,09
224,ICE SPICE SHEESHA             ,528.0,2,0.021139933350514596,TOBACCO,09
231,MAC N CHEESE                  ,501.18,3,0.020066120826914596,FOOD,09
281,TIFFIN DABBA CD RACK (SMALL)  ,499.5,1,0.019998857402617504,MERCHANDISE,09
178,MUGS WITH CIRCLE DESIGN       ,452.26,6,0.01810747397178737,MERCHANDISE,09
184,BUTTERED TOASTS               ,445.5,18,0.017836818764496692,FOOD,09
161,COLUMBIAN SUP DCAFE (RGLR)    ,426.93,3,0.01709331769949848,BEVERAGE,09
239,MEXICAN CHILLY CREPES         ,408.38,2,0.016350617389551424,FOOD,09
235,LASSI DA GLASS                ,399.0,2,0.015975063270559326,MERCHANDISE,09
241,GREAT LAKES STAMP DAIRY             ,374.85,3,0.01500815154628863,MISC,09
168,BERRY BULL                    ,371.26,2,0.014864416014606155,BEVERAGE,09
188,CEREAL KILLER                 ,371.26,2,0.014864416014606155,FOOD,09
117,ALIO AGLIO                    ,371.26,2,0.014864416014606155,FOOD,09
23,INDIAN PEABERRY (AULAIT)      ,371.25,3,0.014864015637080575,BEVERAGE,09
14,ADD CARAMEL FLAVOUR           ,340.34000000000003,11,0.013626448705519201,BEVERAGE,09
221,HONEY ROASTED PEANUT BUTTER CK,340.3,5,0.013624847195416888,FOOD,09
247,MUGS - DOTS                   ,339.76,4,0.013603226809035682,MERCHANDISE,09
198,CHOCOLATE ICECREAM            ,334.17,9,0.01337941577223762,FOOD,09
151,ADD WHIPPED CREAM             ,334.15999999999997,9,0.013379015394712042,BEVERAGE,09
246,STELLA ARTOIS (GLS)           ,328.13,1,0.01313758774678855,LIQUOR,09
295,WARM PEPPER & CHICKPEA SALAD  ,327.94,3,0.01312998057380257,FOOD,09
248,PESCADO PANINO                ,321.76,2,0.012882547262995411,FOOD,09
218,AU LAIT SET                   ,317.25,1,0.012701976998959766,MERCHANDISE,09
272,SAIGON NOODLES                ,315.57,3,0.012634713574662674,FOOD,09
135,GOLD FLAKE KING RED           ,315.0,3,0.012611892055704732,TOBACCO,09
173,GRILLED CHICKEN SAUSAGES      ,297.0,6,0.011891212509664462,FOOD,09
290,PROFESSOR COOL                ,294.75,1,0.011801127566409428,MERCHANDISE,09
157,KONKAN STRIPE                 ,294.75,1,0.011801127566409428,MERCHANDISE,09
193,GREAT LAKES-JAVA BLEND (AULAIT)     ,284.62,2,0.011395545132998987,BEVERAGE,09
200,SUMATRA MANDHELING (AULAIT)   ,284.62,2,0.011395545132998987,BEVERAGE,09
263,GREAT LAKES ORGANISER               ,252.0,1,0.010089513644563786,MERCHANDISE,09
28,HOUSEBLEND FULLCITY (REG)     ,235.12,2,0.009413676381388243,BEVERAGE,09
237,MM DAIRY GRAMAPHONE           ,226.8,1,0.009080562280107406,MERCHANDISE,09
182,CON PANNA                     ,222.75,3,0.008918409382248346,BEVERAGE,09
253,SANGRIA ROSE (GLS)            ,220.5,1,0.008828324438993312,WINES,09
116,AFRICAN OMELETTE BREAKFAST    ,216.56,1,0.008670575693915609,FOOD,09
114,ADD POTATO WEDGES             ,204.19,4,0.008175308694775712,MISC,09
175,CLASSIC MILD                  ,199.2,2,0.007975520309512325,TOBACCO,09
216,CH NOTE BOOKS                 ,195.29999999999998,3,0.007819373074536933,MERCHANDISE,09
242,MORROCAN SOY KEBABS           ,185.63,1,0.0074322080073030775,FOOD,09
199,GUATEMALA ANTIGUA (AULAIT)    ,179.44,1,0.00718437431897034,BEVERAGE,09
270,COLUMBIAN SUP DCAFE (AU LAIT) ,167.06,1,0.006688706942304865,BEVERAGE,09
152,ADD IRISH CREAM FLAVOUR       ,154.70000000000002,5,0.006193840320690546,BEVERAGE,09
186,CAFE ZABAGLIONE               ,154.69,1,0.006193439943164968,FOOD,09
110,MUGS - FLAMES                 ,150.76,2,0.0060360915756128425,MERCHANDISE,09
261,MUGS - TALL PLAIN             ,150.76,2,0.0060360915756128425,MERCHANDISE,09
194,HOUSE BLEND DECAFF (REG)      ,142.31,1,0.005697772566499493,BEVERAGE,09
201,HOUSEBLEND FULLCITY (AU LAIT) ,142.31,1,0.005697772566499493,BEVERAGE,09
273,SALI PER EDU/PAPETA PER EDU   ,136.13,1,0.005450339255692334,FOOD,09
234,RULER DIARY                   ,130.2,2,0.005212915383024622,MERCHANDISE,09
181,ADD VANILLA FLAVOUR           ,123.76,4,0.004955072256552437,BEVERAGE,09
243,NEW ORLEANS BLUE (REG)        ,117.56,1,0.004706838190694122,BEVERAGE,09
115,ADD TRADITIONAL MEAT FEAST    ,111.38,2,0.004459404879886962,MISC,09
219,GOLD FLAKE KING BLUE          ,105.0,1,0.0042039640185682434,TOBACCO,09
150,ADD CINNAMON FLAVOUR          ,92.82000000000001,3,0.0037163041924143277,BEVERAGE,09
209,CURRIED WASHINGTON APPLE SOUP ,92.81,1,0.0037159038148887494,FOOD,09
217,OATMEAL AND RAISIN COOKIES    ,68.06,1,0.002724969439083378,FOOD,09
236,TREE DIARY                    ,65.1,1,0.002606457691512311,MERCHANDISE,09
