,items,total_sale,quantities,proportions,categories,month
20,ORANGINA  (250ML)             ,1175.7200000000003,19,0.04814426250624326,BEVERAGE,04
160,COLUMBIAN SUPREMO (AULAIT)    ,1169.43,7,0.04788669487860719,BEVERAGE,04
211,CREPES WITH POTATO LAKTES     ,1150.86,6,0.04712627662022854,FOOD,04
283,SPICED LEMON AND BASIL VELOUTE,1144.6799999999998,12,0.04687321335491998,FOOD,04
172,B1G1 4SEASON CLAS SAUV(BTL)   ,1134.0,1,0.04643588072166829,WINES,04
94,1+1 BTL4 SEASON WHITE         ,1134.0,1,0.04643588072166829,WINES,04
183,BLACKENED BALTI CHICKEN CRUSTI,1126.1599999999999,7,0.046114842533962926,FOOD,04
258,PLAIN  JANE (STRAWBERRY)      ,1113.75,9,0.04560666856592421,MISC,04
184,BLUE BERRY MUFFINS            ,1113.7299999999998,12,0.04560584959095557,FOOD,04
260,BODHI CUSHIONS                ,1100.26,2,0.04505426994957915,MERCHANDISE,04
295,VANILLA ICECREAM              ,1076.72,29,0.04409033641149443,FOOD,04
125,KENYA AA (AULAIT)             ,1076.63,6,0.04408665102413557,BEVERAGE,04
141,SANGRIA ROSE (CARAFE)         ,1071.0,1,0.0438561095704645,WINES,04
5,SUMATRA MANDHELING (REG)      ,1058.06,9,0.04332623276575692,BEVERAGE,04
149,GREAT LAKES FLOAT W VANILLA         ,1051.95,17,0.04307603591283859,BEVERAGE,04
207,COUS COUS WRAP                ,1039.5,6,0.0425662239948626,FOOD,04
130,TIRAMISU                      ,1039.5,6,0.0425662239948626,FOOD,04
123,HOUSEBLEND FULLCITY (REG)     ,940.4899999999998,8,0.03851188841262945,BEVERAGE,04
220,GNOCCHI CON POMMODORO         ,928.15,5,0.03800658085698098,FOOD,04
230,ICE BULL                      ,928.15,5,0.03800658085698098,BEVERAGE,04
181,BERRY BULL                    ,928.15,5,0.03800658085698098,BEVERAGE,04
208,CREME BRULEE                  ,928.1400000000001,6,0.03800617136949666,FOOD,04
122,ADD ON S                      ,928.0299999999996,50,0.03800166700716914,MISC,04
223,GREEK GYROS CRUSTINI          ,897.2,5,0.03673921709301657,FOOD,04
109,ETHOPIAN YIRGACHEFFE (AULAIT) ,897.19,5,0.036738807605532255,BEVERAGE,04
204,CHERRY FLAVOUR SINGLE         ,891.0,3,0.03648533485273937,TOBACCO,04
61,BANANA WALNUT MUFFIN          ,884.7799999999997,13,0.03623063363749353,FOOD,04
261,PLAIN JANES (VANILLA)         ,866.25,7,0.035471853329052165,MISC,04
199,CHAMPINONES CON AJO Y OLIVA   ,866.25,5,0.035471853329052165,FOOD,04
144,AFRICAN OMELETTE BREAKFAST    ,866.24,4,0.03547144384156785,FOOD,04
146,APPLE N CINNAMON CREPES       ,804.39,5,0.03293876375106063,FOOD,04
215,DIA SPARKLING WINE(GLS)       ,787.5,5,0.032247139390047426,WINES,04
98,4 SEASONS CLAS SAUV(GLS       ,756.0,3,0.03095725381444553,WINES,04
119,ROCKSTAR TOOTHPICK HOLDER     ,749.25,3,0.030680849762530837,MERCHANDISE,04
298,WARM PEPPER & CHICKPEA SALAD  ,723.94,6,0.02964443693972182,FOOD,04
274,JAVA ESTATES (AULAIT)         ,717.76,4,0.029391373674413256,BEVERAGE,04
169,ASIAN WOK TOSSED SALAD        ,717.75,7,0.02939096418692894,FOOD,04
29,HOUSEBLEND FULLCITY (AU LAIT) ,711.55,5,0.029137081946651742,BEVERAGE,04
28,COSTARICA TARRAZU (REG)       ,705.3699999999999,6,0.02888401868134317,BEVERAGE,04
153,GREAT LAKES-JAVA BLEND (REG)        ,705.3599999999999,6,0.028883609193858854,BEVERAGE,04
30,JAMAICAN BLUE MT (AU LAIT)    ,686.8199999999999,3,0.02812441939793317,BEVERAGE,04
297,WAIST WATCHING OMELETTE       ,680.64,5,0.02787135613262461,FOOD,04
133,MM DAIRY GRAMAPHONE           ,680.4000000000001,3,0.027861528433000982,MERCHANDISE,04
300,WHITE SANGRIA (GLS)áááá áááááá,661.5,3,0.027087597087639838,LIQUOR,04
26,ADD HAZELNUT FLAVOUR          ,649.7400000000002,21,0.026606039806081803,BEVERAGE,04
198,CARROT CAKE                   ,643.51,4,0.026350929103351642,FOOD,04
99,ADD HERB ROAST CHICKEN        ,618.8,16,0.025339085529601707,MISC,04
180,ETHIOPIAN YIRGACHEFFE (REG)   ,618.76,4,0.025337447579664437,BEVERAGE,04
192,C C C ROMA TOMATO SALAD       ,618.75,6,0.02533703809218012,FOOD,04
157,YEMENI GREAT LAKES (REG)            ,612.5699999999999,3,0.025083974826871556,BEVERAGE,04
287,SUNNY SIDE UP/BULLS EYE       ,587.81,5,0.02407008381570003,FOOD,04
212,CRUMBED TOFU CRUSTINI         ,569.24,4,0.02330966555732139,FOOD,04
265,RASPBERRY LITE SHAKE          ,569.24,4,0.02330966555732139,BEVERAGE,04
106,COLUMBIAN SUPREMO  (REG)      ,569.24,4,0.02330966555732139,BEVERAGE,04
103,COSTARICA TARAZU (AULAIT)     ,569.24,4,0.02330966555732139,BEVERAGE,04
302,ZINZI WHITE  (GLS)            ,567.0,3,0.023217940360834147,LIQUOR,04
239,LOTUS TEA LIGHT HOLDER        ,560.25,2,0.022941536308919454,MERCHANDISE,04
254,PEACH BULL                    ,556.89,3,0.022803948514188585,BEVERAGE,04
137,CLASSIC MILD                  ,525.6,6,0.02152266217575737,TOBACCO,04
165,GREAT LAKES ORGANISER               ,504.0,2,0.020638169209630353,MERCHANDISE,04
136,MODEL-P (IRON ASHTRAY)        ,499.5,1,0.020453899841687224,MERCHANDISE,04
206,CINNA BUNS W CREAM CHESSE FROS,464.06,5,0.01900267619726401,FOOD,04
299,WHAT A MELON                  ,462.0,1,0.01891832177549449,BEVERAGE,04
174,B1G1 4SEASON CLAS SYRAH(GLS)  ,441.0,2,0.01805839805842656,WINES,04
217,ESPRESSO TRIOS                ,408.39,3,0.016723059372065356,BEVERAGE,04
110,CHAMOMILE TEA                 ,408.36,6,0.016721830909612403,BEVERAGE,04
135,ZERO SIZE SHOT GLS            ,400.5,2,0.016399973746938405,MERCHANDISE,04
218,GOA GIRLS SHOT GLASS          ,400.5,2,0.016399973746938405,MERCHANDISE,04
219,DAAKU SHOT GLASSES S-O 2      ,400.5,2,0.016399973746938405,MERCHANDISE,04
158,INDIAN PEABERRY (REG)         ,396.0,4,0.016215704378995277,BEVERAGE,04
193,JODHPUR LILY                  ,394.88,1,0.016169841780751655,MERCHANDISE,04
195,JAIPUR LILY                   ,394.88,1,0.016169841780751655,MERCHANDISE,04
194,JAISALMER LILY                ,394.88,1,0.016169841780751655,MERCHANDISE,04
250,NIRVANA HOOKAH DOUBLE         ,389.4,1,0.015945442639345355,FOOD,04
301,ZINZI RED (GLS)               ,378.0,2,0.015478626907222764,LIQUOR,04
107,INDIAN PEABERRY (AULAIT)      ,371.25,3,0.015202222855308072,BEVERAGE,04
293,TOMATOLINO                    ,371.24,4,0.015201813367823754,FOOD,04
186,GUATEMALA ANTIGUA (AULAIT)    ,358.88,2,0.014695686837206628,BEVERAGE,04
267,GREAT LAKES T-SHIRTS                ,348.6,1,0.01427473370332766,MERCHANDISE,04
191,BUTTERED TOASTS               ,320.33,13,0.013117112585160497,FOOD,04
245,BENSON & HEDGES LIGHTS        ,298.79999999999995,3,0.012235486031423708,TOBACCO,04
278,ROSE FLAVORS SINGLE           ,297.0,1,0.012161778284246458,MISC,04
269,ORANGE FLAVOUR SINGLE         ,297.0,1,0.012161778284246458,TOBACCO,04
241,MANGO FLAVOUR SINGLE          ,297.0,1,0.012161778284246458,MISC,04
148,GREAT LAKES-JAVA BLEND (AULAIT)     ,284.62,2,0.011654832778660695,BEVERAGE,04
151,SUMATRA MANDHELING (AULAIT)   ,284.62,2,0.011654832778660695,BEVERAGE,04
201,DHARMATEA LIGHT HOLDER        ,280.13,1,0.011470972898201886,MERCHANDISE,04
227,HONEY ROASTED PEANUT BUTTER CK,272.24,4,0.011147887273074935,FOOD,04
216,ENG BREAKFAST TEA             ,272.24,4,0.011147887273074935,BEVERAGE,04
205,CHOCOLATE ICECREAM            ,259.9,7,0.010642579717426444,FOOD,04
292,MUGS - CHIP PRINT             ,259.88,2,0.010641760742457809,MERCHANDISE,04
173,B1G1 4SEASON CLAS SAUV(GLS)   ,252.0,1,0.010319084604815176,WINES,04
286,SULA BLUSH ZINFANDEL(GLS)     ,252.0,1,0.010319084604815176,WINES,04
249,GREAT LAKES STAMP DAIRY             ,249.9,2,0.010233092233108382,MISC,04
154,GRILLED CHICKEN SAUSAGES      ,247.5,5,0.010134815236872048,FOOD,04
76,FLAVORS (100 GMS)             ,236.25,1,0.009674141817014228,MERCHANDISE,04
263,POLLO PELOTA CON TAMATE SALSA ,235.13,1,0.009628279218770604,FOOD,04
224,HAWAIIAN KONA FANCY (AU LAIT) ,228.94,1,0.009374806465977725,BEVERAGE,04
273,YEMENI GREAT LAKES (AULAIT)         ,228.94,1,0.009374806465977725,BEVERAGE,04
163,MUGS - FLAMES                 ,226.14,3,0.009260149970368666,MERCHANDISE,04
159,CON PANNA                     ,222.75,3,0.009121333713184843,BEVERAGE,04
282,HAWAIIAN KONA FANCY(REG)      ,204.19,1,0.00836132494229052,BEVERAGE,04
246,MEXICAN CHILLY CREPES         ,204.19,1,0.00836132494229052,FOOD,04
266,BHOJPURI SHOT GLASSES         ,200.25,1,0.008199986873469203,MERCHANDISE,04
256,RECESSION BEER MUG SHOT GLS   ,200.25,1,0.008199986873469203,MERCHANDISE,04
164,LASSI DA GLASS                ,199.5,1,0.008169275312145348,MERCHANDISE,04
150,ADD CARAMEL FLAVOUR           ,185.64000000000001,6,0.007601725658880513,BEVERAGE,04
145,ALIO AGLIO                    ,185.63,1,0.007601316171396195,FOOD,04
221,GOLD FLAKE KINGS-BIG          ,175.2,2,0.0071742207252524556,TOBACCO,04
166,MUGS - DOTS                   ,169.88,2,0.006956373383595247,MERCHANDISE,04
179,B-BEANS G-TOMATO & WEDGES     ,160.88,2,0.0065878346477089905,FOOD,04
196,CAFE ZABAGLIONE               ,154.69,1,0.006334361894916109,FOOD,04
77,MUGS WITH CIRCLE DESIGN       ,150.75,2,0.006173023826094793,MERCHANDISE,04
126,HOUSE BLEND DECAFF (REG)      ,142.31,1,0.005827416389330348,BEVERAGE,04
253,COLUMBIAN SUP DCAFE (RGLR)    ,142.31,1,0.005827416389330348,BEVERAGE,04
275,NEW ORLEANS BLUE (REG)        ,117.56,1,0.004813934865643143,BEVERAGE,04
143,ADD TRADITIONAL MEAT FEAST    ,111.38,2,0.004560871600334581,MISC,04
168,BENSON & HEDGES SPL           ,99.6,1,0.004078495343807903,TOBACCO,04
236,CLASSIC REGULAR               ,93.6,1,0.0038328028532170653,TOBACCO,04
225,ADD CINNAMON FLAVOUR          ,92.82000000000001,3,0.0038008628294402564,BEVERAGE,04
214,DECAFFINATE COFFEE FRAPPE     ,92.81,1,0.0038004533419559385,BEVERAGE,04
213,CURRIED WASHINGTON APPLE SOUP ,92.81,1,0.0038004533419559385,FOOD,04
140,CLASSIC MENTHOL               ,87.6,1,0.0035871103626262278,TOBACCO,04
222,GOLD FLAKE ULTRA LIGHTS(20)   ,87.6,1,0.0035871103626262278,TOBACCO,04
248,MOCAFE HOT CHOCOLATE(SF)      ,80.44,1,0.0032939173238544952,BEVERAGE,04
187,COOLER GLASS(PILSNER)         ,78.75,1,0.0032247139390047426,MERCHANDISE,04
132,MUGS - PLAIN COLOUR           ,75.38,1,0.0030867166567895557,MERCHANDISE,04
291,OATMEAL AND RAISIN COOKIES    ,68.06,1,0.0027869718182687337,FOOD,04
120,TREE DIARY                    ,65.1,1,0.0026657635229105866,MERCHANDISE,04
142,ADD POTATO WEDGES             ,43.31,1,0.0017734902945815288,MISC,04
