,items,total_sale,quantities,proportions,categories,month
72,SNICKER BAR SHAKE             ,10524.799999999997,63,0.3715626413421137,FOOD,08
54,GOOEY CHOCOLATE FUDGE         ,10296.310000000003,128,0.36349613671302267,FOOD,08
130,APPLE FLAVOUR SINGLE          ,10098.0,34,0.3564950927592605,TOBACCO,08
75,MT. BROWNIE                   ,10023.75,45,0.35387380531250123,FOOD,08
288,THE AFTER EIGHT SHAKE         ,10023.75,45,0.35387380531250123,BEVERAGE,08
73,NON-VEG CLUB WRAP             ,9900.0,50,0.3495049929012358,FOOD,08
198,CHICKEN SLOUVLAKI WRAP        ,9702.0,49,0.3425148930432111,FOOD,08
123,DUTCH TRUFFLE CAKE SHAKE      ,9689.5,58,0.34207359886025496,FOOD,08
79,POUTINE WITH WEDGES           ,9596.93,47,0.33880555065895523,FOOD,08
181,BLUEBERRY BRAIN FREEZER SHAKE ,9526.659999999998,70,0.3363247712800491,BEVERAGE,08
29,COOL CALIFORNICA              ,9042.710000000003,86,0.3192396256927207,BEVERAGE,08
96,GRAPE FLAVOUR SINGLE          ,8910.0,30,0.3145544936111122,TOBACCO,08
281,SMOKED CHICK & PESTO CREAM CRO,8835.75,51,0.31193320616435294,FOOD,08
63,CHICKEN SALAMI PANINI         ,8823.249999999998,62,0.31149191198139675,FOOD,08
197,CHEESE FONDUE                 ,8167.59,20,0.2883447964616368,FOOD,08
142,BLACK FOREST SHAKE            ,8018.890000000002,48,0.2830951608611911,FOOD,08
154,BAILEYS IRISH SHAKE           ,7796.25,35,0.2752351819097232,FOOD,08
241,MAC N CHEESE                  ,7684.8,46,0.27130060297448655,FOOD,08
124,MEZE PLATTER                  ,7487.12,55,0.26432180024754554,FOOD,08
268,RED SANGRIA (CARAFE) áááááááá ,7371.0,7,0.26022235380555647,WINES,08
203,CHOCOLATE FONDUE              ,7239.419999999999,18,0.25557711471808725,FOOD,08
11,LINDT HOT CHOCOLATE           ,7239.34,30,0.2555742904353164,BEVERAGE,08
131,STRAWBERRY FLAVOUR SINGLE     ,7128.0,24,0.25164359488888977,TOBACCO,08
69,VERTIGO                       ,7128.0,32,0.25164359488888977,FOOD,08
145,MARRAKESH HOOKAH SINGLE       ,7009.199999999999,18,0.2474495349740749,TOBACCO,08
100,WHITE WINE SHEESHA            ,6930.0,14,0.24465349503086506,TOBACCO,08
292,TRADITIONAL ITALIAN CRUSTINI  ,6830.929999999999,48,0.2411559738544281,FOOD,08
248,MIXED FLAVOUR SINGLE          ,6527.54,22,0.2304452344810639,TOBACCO,08
243,MEDITER RANEAN PANINO         ,6496.989999999999,50,0.22936671149791915,FOOD,08
275,SHERRIED GARLIC MUSHROOMS CRUS,6403.989999999999,45,0.2260834827767257,FOOD,08
59,COOKIE MONSTER                ,6348.31,38,0.2241177819681661,FOOD,08
46,ADD FRIES                     ,5896.6,135,0.20817082233751788,FOOD,08
238,LEMON INFUSED CHAR GRILLED VEG,5853.51,31,0.20664959303003158,FOOD,08
126,HOEGAARDEN MUG (1 LITRE)      ,5775.04,8,0.20387932466710634,LIQUOR,08
27,TROPICAL SMOOTHIE             ,5760.47,49,0.2033649521674527,BEVERAGE,08
77,SEASONAL FRUITPIE (LOWCAL)    ,5717.25,33,0.20183913340046367,FOOD,08
117,CHAI LATTE                    ,5568.700000000002,60,0.19659479333021335,BEVERAGE,08
152,HERBED CHICKEN PIE            ,5345.97,32,0.18873163706062823,FOOD,08
171,BANGERS N MASH                ,5345.92,32,0.18872987188389642,BEVERAGE,08
28,CURRANT COOLER                ,5172.650000000001,44,0.18261282843743207,BEVERAGE,08
233,ICED LEMON OR STR CAMOMILE    ,5148.0,13,0.18174259630864262,BEVERAGE,08
110,VLN CAB SAUV (GLS)            ,5071.5,23,0.17904187590895124,WINES,08
234,ITALIAN CAPONATA PANINO       ,4950.079999999998,32,0.17475532073338876,FOOD,08
12,IRISH COFFEE                  ,4950.079999999997,32,0.1747553207333887,BEVERAGE,08
167,VLN CHENIN BLANC (GLS)        ,4851.0,22,0.17125744652160554,WINES,08
71,BUN MASKA & CHAI              ,4677.75,63,0.1651411091458339,FOOD,08
47,ROCKY ROAD SHAKE              ,4677.690000000001,28,0.16513899093375575,FOOD,08
271,ROMA TOMATO & JALAPENO CROQUE ,4638.039999999999,30,0.16373920578541892,FOOD,08
44,HASH BROWN OMELETTE           ,4554.049999999999,22,0.16077406191130028,FOOD,08
140,SPANISH OMELETTE BREAKFAST    ,4504.63,28,0.15902936122956504,FOOD,08
3,BLACK CURRANT ICED TEA        ,4312.789999999999,41,0.15225673114490104,BEVERAGE,08
285,STRAWBERRY LITE SHAKE         ,4269.31,30,0.15072173345890658,BEVERAGE,08
20,ESPRESSO                      ,4158.0,84,0.14679209701851903,BEVERAGE,08
301,VEG FRITTERS                  ,4102.41,39,0.14482957352807665,FOOD,08
49,THE GREAT INDIAN WRAP         ,3960.0,20,0.13980199716049432,FOOD,08
276,SHERRIED MUSHROOMS CROQUE     ,3867.2500000000005,25,0.13652759432296002,FOOD,08
1,QUA  MINERAL WATER(500ML)     ,3854.69,89,0.1360841819279257,BEVERAGE,08
273,SAIGON NOODLES                ,3786.84,36,0.13368883710283996,FOOD,08
122,SCRAMBLED EGGS                ,3761.9500000000003,32,0.13281013212573778,FOOD,08
5,DOPPIO                        ,3638.25,49,0.12844308489120415,BEVERAGE,08
48,MAGGI NDLTHAI STYLE           ,3638.25,21,0.12844308489120415,FOOD,08
207,SULA BLUSH ZINFANDEL(GLS)     ,3528.0,14,0.1245508701975313,WINES,08
228,HOTDOG WRAP                   ,3526.9700000000003,19,0.12451450755685572,FOOD,08
155,CAESARS SALAD WRAP            ,3495.94,20,0.12341903887708548,FOOD,08
2,STRAWBERRY ICED TEA           ,3471.27,33,0.12254810067760331,BEVERAGE,08
148,JAMAICAN BLUE MT (REG)        ,3471.23,17,0.12254668853621785,BEVERAGE,08
183,HOEGAARDEN (GLS)              ,3445.34,11,0.12163268002447916,LIQUOR,08
235,JAPANESE YAKITORI WRAP        ,3341.34,18,0.11796111242228437,FOOD,08
81,STRAWBERRY CHEESECAKE SHAKE   ,3341.2,20,0.11795616992743525,FOOD,08
185,BUNUELOS DE CHIRIZO           ,3291.8,14,0.11621217531639273,FOOD,08
225,GUAVA                         ,3234.0,7,0.1141716310144037,MISC,08
24,MONSOON MALABAR (REG)         ,3069.0,31,0.1083465477993831,BEVERAGE,08
40,KHEEMA GHOTALA                ,2987.01,22,0.10545201099453741,FOOD,08
195,CEREAL KILLER                 ,2970.0700000000006,16,0.10485396911779532,FOOD,08
258,PLAIN JANE (CHOCOLATE)        ,2967.87,24,0.10477630134159502,MISC,08
249,NUTELLA CREPES                ,2895.83,18,0.10223303470638238,FOOD,08
260,POLLO CON AIOLI               ,2895.75,13,0.10223021042361147,FOOD,08
42,THANK GOD ITS A SUNDAE        ,2877.1499999999996,15,0.10157356467937277,FOOD,08
17,COOKIE CRUMBLE                ,2858.7300000000005,21,0.10092327357136868,BEVERAGE,08
143,JUICE HOOKAH SINGLE           ,2725.8,7,0.09623037471214026,TOBACCO,08
62,CLASSIC BELGIAN  WAFFLE       ,2673.0,27,0.09436634808333366,FOOD,08
166,ORANGE FLAVOUR SINGLE         ,2673.0,9,0.09436634808333366,TOBACCO,08
240,M & M SHAKE                   ,2673.0,12,0.09436634808333366,BEVERAGE,08
177,APPLE PIE SHAKE               ,2672.96,16,0.09436493594194821,FOOD,08
83,CHEESE CAKE OF THE WEEK       ,2598.8,20,0.09174682581330623,FOOD,08
222,GREEK GYROS CRUSTINI          ,2512.1600000000003,14,0.08868812757240087,FOOD,08
270,REDBULL HOOKAH + 2REDBULL     ,2508.0,4,0.08854126486831307,TOBACCO,08
227,HONEYGLAZED CHICK & MUSTERD CR,2425.5,14,0.08562872326080277,FOOD,08
269,RED SANGRIA (GLS)á áááááááááá ,2425.5,11,0.08562872326080277,WINES,08
108,VLN SAUV BLANC (GLS)          ,2425.5,11,0.08562872326080277,WINES,08
125,ITALIAN OMELETTE BREAKFAST    ,2413.2000000000007,15,0.08519448978477398,FOOD,08
283,SRILANKAN OMELETTE BREAKFAST  ,2413.1900000000005,15,0.08519413674942762,FOOD,08
111,VLN CAB SAUV CLASIQ (BTL)     ,2394.0,2,0.08451666191975338,WINES,08
272,ROSE FLAVORS SINGLE           ,2376.0,8,0.08388119829629659,MISC,08
16,GREAT LAKES FLOATS W CHOC           ,2351.370000000001,38,0.08301167223819991,BEVERAGE,08
165,MONSOON MALABAR (AULAIT)      ,2351.25,19,0.0830074358140435,BEVERAGE,08
158,KENYA AA  (REG)               ,2320.3500000000004,15,0.08191655659377602,BEVERAGE,08
213,CREPES WITH MUSHROOMS         ,2301.72,12,0.08125885174349821,FOOD,08
256,PHILADELPHIA CREAM CHEESECAKE ,2301.72,12,0.08125885174349821,FOOD,08
263,QUESO CROQUETAS FRITOS        ,2227.5,10,0.07863862340277805,FOOD,08
300,VANILLA LITE SHAKE            ,2171.7799999999997,15,0.07667151045283291,BEVERAGE,08
22,COLUMBIAN SUPREMO  (REG)      ,2134.68,15,0.07536174931781918,BEVERAGE,08
186,BUTTER MILK PAN CAKES         ,2134.6299999999997,23,0.07535998414108735,FOOD,08
31,COSTARICA TARRAZU (REG)       ,2116.08,18,0.07470510357358051,BEVERAGE,08
201,GREAT LAKES T-SHIRTS                ,2091.6,6,0.07384087304567927,MERCHANDISE,08
136,APPLE N CINNAMON CREPES       ,2091.4400000000005,13,0.07383522448013745,FOOD,08
237,SANGRIA ROSE (CARAFE)         ,2079.0,2,0.07339604850925951,WINES,08
43,TIRAMISU                      ,2079.0,12,0.07339604850925951,FOOD,08
210,COUS COUS WRAP                ,2079.0,12,0.07339604850925951,FOOD,08
34,JAMAICAN BLUE MT (AU LAIT)    ,2060.46,9,0.07274152097709902,BEVERAGE,08
246,MEXICAN CHILLI CON CARNE WRAP ,2041.9300000000003,11,0.0720873464802849,FOOD,08
169,ASSORTED TAPAS (2)NONVEG      ,2041.9,5,0.0720862873742458,FOOD,08
162,ETHIOPIAN YIRGACHEFFE (REG)   ,2010.9600000000003,13,0.07099399601259285,BEVERAGE,08
146,VLN CAB SAUV CLASIQ (GLS)     ,1953.0,8,0.06894780314506196,WINES,08
180,BLUE BERRY MUFFINS            ,1949.0299999999997,21,0.0688076481125551,FOOD,08
173,BLACKENED BALTI CHICKEN CRUSTI,1930.5600000000004,12,0.06815559182781918,FOOD,08
242,MAGGI NDL BOLOGNESE           ,1905.75,11,0.0672797111334879,FOOD,08
211,CREME BRULEE                  ,1856.2800000000002,12,0.06553324527502082,FOOD,08
174,YEMENI GREAT LAKES (REG)            ,1837.71,9,0.06487765863682121,BEVERAGE,08
193,CAJUN CHICKEN CRUSTINI        ,1794.4,10,0.0633486625517149,FOOD,08
137,APRICOT FLAVOUR SINGLE        ,1782.0,6,0.06291089872222244,TOBACCO,08
107,PEACH FLAVOUR SINGLE          ,1782.0,6,0.06291089872222244,TOBACCO,08
302,WAIST WATCHING OMELETTE       ,1769.65,13,0.06247490006946181,FOOD,08
257,PLAIN  JANE (STRAWBERRY)      ,1728.24,14,0.06101298070016482,MISC,08
170,ASSORTED TAPAS(2 )VEG         ,1701.55,5,0.060070729360716946,FOOD,08
10,EARL GREY                     ,1701.5199999999995,25,0.06006967025467783,BEVERAGE,08
30,INDIAN PEABERRY (REG)         ,1683.0,17,0.05941584879321009,BEVERAGE,08
163,COLUMBIAN SUPREMO (AULAIT)    ,1670.61,10,0.05897843799906399,BEVERAGE,08
212,CREPES MONTE CRISTO           ,1633.52,8,0.05766902989939664,FOOD,08
200,STELLA ARTOIS (GLS)           ,1607.83,5,0.05676208209458525,LIQUOR,08
291,TOMATOLINO                    ,1577.77,17,0.0557008578434124,FOOD,08
119,BRAZIL BOURBONSANTOS (AULAIT) ,1565.42,11,0.05526485919065177,BEVERAGE,08
264,RASPBERRY LITE SHAKE          ,1565.4199999999998,11,0.055264859190651765,BEVERAGE,08
9,GREAT LAKES-JAVA BLEND (AULAIT)     ,1565.4099999999999,11,0.055264506155305405,BEVERAGE,08
64,BANANA WALNUT MUFFIN          ,1565.3899999999996,23,0.055263800084612666,FOOD,08
23,GREAT LAKES FLOAT W VANILLA         ,1546.9800000000007,25,0.05461386201195494,BEVERAGE,08
259,PLAIN JANES (VANILLA)         ,1485.0,12,0.05242574893518537,MISC,08
58,CHUNKY CHOCO CHIP COOKIES     ,1429.2799999999997,21,0.050458635985240224,FOOD,08
74,HERBED GARDEN PIE             ,1423.1,10,0.05024046014118674,FOOD,08
262,POLLO PELOTA CON TAMATE SALSA ,1410.77,6,0.04980516755911883,FOOD,08
290,THE CHOC FATHER               ,1386.0,7,0.048930699006173015,FOOD,08
208,CHOCOLATE REVOLUTION          ,1347.6100000000001,11,0.04757539631147822,FOOD,08
159,GREAT LAKES-JAVA BLEND (REG)        ,1293.1599999999999,11,0.04565311885052142,BEVERAGE,08
61,APPLE CINNAMON MUFFIN         ,1293.1499999999999,19,0.04565276581517505,FOOD,08
138,ORANGINA  (250ML)             ,1175.69,19,0.04150601263677312,BEVERAGE,08
116,HOUSEBLEND FULLCITY (REG)     ,1175.62,10,0.041503541389348565,BEVERAGE,08
294,VANILLA ICECREAM              ,1150.9900000000002,31,0.04063401533125187,FOOD,08
175,YEMENI GREAT LAKES (AULAIT)         ,1144.6999999999998,5,0.04041195609838834,BEVERAGE,08
38,COSTARICA TARAZU (AULAIT)     ,1138.49,8,0.04019272114829575,BEVERAGE,08
224,SULA BLUSH ZINFANDEL (BTL)    ,1134.0,1,0.04003420827777792,WINES,08
254,PESCADO PANINO                ,1126.1599999999999,7,0.03975742856622785,FOOD,08
184,CH COFFEE MUGS                ,1125.0,5,0.039716476466049526,MERCHANDISE,08
82,ADD CHICKEN                   ,1113.88,30,0.039323901160891774,FOOD,08
220,GNOCCHI CON POMMODORO         ,1113.78,6,0.039320370807428125,FOOD,08
35,INDIAN PEABERRY (AULAIT)      ,1113.75,9,0.039319311701389026,BEVERAGE,08
209,CINNA BUNS W CREAM CHESSE FROS,1113.7199999999998,12,0.03931825259534993,FOOD,08
120,SUMATRA MANDHELING (REG)      ,1058.06,9,0.03735325785748298,BEVERAGE,08
147,BRAZIL BOURBONSANTOS (REG)    ,1058.04,9,0.037352551786790256,BEVERAGE,08
150,CHAMOMILE TEA                 ,1020.9099999999996,15,0.03604173154573742,BEVERAGE,08
236,VLN SAUV BLANC (BTL)          ,1008.0,1,0.03558596291358037,WINES,08
304,WHITE SANGRIA (CARAFE)áááááááá,1008.0,1,0.03558596291358037,LIQUOR,08
168,VLN CAB SAUV (BTL)            ,1008.0,1,0.03558596291358037,WINES,08
141,SUNSHINE SHAKE                ,1002.3599999999999,6,0.03538685097823057,FOOD,08
7,ADD HAZELNUT FLAVOUR          ,959.1400000000002,31,0.03386103221124155,BEVERAGE,08
214,CREPES WITH POTATO LAKTES     ,959.05,5,0.03385785489312426,FOOD,08
267,RED BULL 3+2                  ,928.12,2,0.032765916566817675,BEVERAGE,08
282,SPICED LEMON AND BASIL VELOUTE,928.1099999999999,10,0.0327655635314713,FOOD,08
121,KENYA AA (AULAIT)             ,897.2,5,0.03167433127585745,BEVERAGE,08
218,ENG BREAKFAST TEA             ,884.7899999999997,13,0.031236214411018617,BEVERAGE,08
305,WHITE SANGRIA (GLS)áááá áááááá,882.0,4,0.031137717549382826,LIQUOR,08
196,CHAMPINONES CON AJO Y OLIVA   ,866.25,5,0.030581686878858132,FOOD,08
14,HOUSEBLEND FULLCITY (AU LAIT) ,853.8799999999999,6,0.030144982155404766,BEVERAGE,08
115,ADD ON S                      ,798.0999999999999,43,0.02817575099338144,MISC,08
255,PESTO CREAM                   ,773.4499999999999,4,0.027305518864592003,FOOD,08
114,ADD HERB ROAST CHICKEN        ,742.59,20,0.02621605178570997,MISC,08
149,CON PANNA                     ,742.5,10,0.026212874467592684,BEVERAGE,08
172,BLACK FOREST CREPES           ,717.76,4,0.025339465020685962,FOOD,08
215,CRUMBED TOFU CRUSTINI         ,711.55,5,0.02512023007059337,FOOD,08
106,CLASSIC MILD                  ,697.2,7,0.024613624348559758,TOBACCO,08
219,ESPRESSO TRIOS                ,680.64,5,0.024028997814979507,BEVERAGE,08
91,CH TINS                       ,674.0999999999999,3,0.02379811269845687,MERCHANDISE,08
109,SANGRIA ROSE (GLS)            ,661.5,3,0.02335328816203712,WINES,08
247,MEXICAN CHILLY CREPES         ,612.5699999999999,3,0.021625886212273737,FOOD,08
206,CHERRY FLAVOUR SINGLE         ,594.0,2,0.020970299574074147,TOBACCO,08
99,LEMON FLAVOUR SINGLE          ,594.0,2,0.020970299574074147,TOBACCO,08
295,HH COOL                       ,589.5,2,0.02081143366820995,MERCHANDISE,08
286,SUNNY SIDE UP/BULLS EYE       ,587.81,5,0.020751770694674283,FOOD,08
36,SUMATRA MANDHELING (AULAIT)   ,569.24,4,0.020096184056474693,BEVERAGE,08
103,LATE HARVEST SULA CHENIN (BTL),567.0,1,0.02001710413888896,TOBACCO,08
274,SALI PER EDU/PAPETA PER EDU   ,544.52,4,0.0192234806802607,FOOD,08
157,GREAT LAKES CREAM                   ,538.3199999999999,3,0.01900459876551447,BEVERAGE,08
239,FLAVOR 250 GMS                ,534.38,1,0.018865502839046706,MERCHANDISE,08
191,C C C ROMA TOMATO SALAD       ,519.75,5,0.01834901212731488,FOOD,08
289,ROCKSTAR TOOTHPICK HOLDER     ,499.5,2,0.017634115550925988,MERCHANDISE,08
190,BUTTERED TOASTS               ,495.0,20,0.01747524964506179,FOOD,08
226,HONEY ROASTED PEANUT BUTTER CK,476.42,7,0.016819309971515834,FOOD,08
160,ADD VANILLA FLAVOUR           ,464.1,15,0.016384370424794296,BEVERAGE,08
192,CAFE ZABAGLIONE               ,464.07,3,0.0163833113187552,FOOD,08
266,HOEGAARDEN MUG (1/2 LITRE)    ,459.38,1,0.016217737741310072,LIQUOR,08
279,CH COASTER SET OF 4           ,449.4,2,0.015865408465637915,MERCHANDISE,08
151,ADD WHIPPED CREAM             ,445.53999999999996,12,0.015729136821941072,BEVERAGE,08
164,COLUMBIAN SUP DCAFE (RGLR)    ,426.93,3,0.01507213804235602,BEVERAGE,08
188,BENARAS GREEN                 ,394.88,1,0.013940659757256564,MERCHANDISE,08
189,JAIPUR LILY                   ,394.88,1,0.013940659757256564,MERCHANDISE,08
223,GREAT LAKES HOOKAH SINGLE           ,389.4,1,0.013747196387448608,TOBACCO,08
144,CASABLANKA  HOOKAH SINGLE     ,389.4,1,0.013747196387448608,TOBACCO,08
253,PEACH BULL                    ,371.25,2,0.013106437233796342,MISC,08
135,APPLE FLAVOUR DOUBLE          ,369.6,1,0.013048186401646136,TOBACCO,08
199,ETHOPIAN YIRGACHEFFE (AULAIT) ,358.88,2,0.012669732510342981,BEVERAGE,08
182,JAVA ESTATES (AULAIT)         ,358.88,2,0.012669732510342981,BEVERAGE,08
161,ASIAN WOK TOSSED SALAD        ,358.88,3,0.012669732510342981,FOOD,08
132,ADD POTATO WEDGES             ,346.5,8,0.012232674751543254,MISC,08
205,AU LAIT SET                   ,317.25,1,0.011200046363425965,MERCHANDISE,08
217,DIA SPARKLING WINE(GLS)       ,315.0,2,0.011120613410493866,WINES,08
252,JAVA ESTATES (REG)            ,309.38,2,0.0109222075458368,BEVERAGE,08
287,SWEET MELON FLAVOUR SINGLE    ,297.0,1,0.010485149787037074,FOOD,08
303,WARM PEPPER & CHICKPEA SALAD  ,297.0,3,0.010485149787037074,FOOD,08
284,STELLA ARTOIS                 ,295.31,1,0.010425486813501408,LIQUOR,08
296,MAHATMA COOL                  ,294.75,1,0.010405716834104975,MERCHANDISE,08
298,PROFESSOR COOL                ,294.75,1,0.010405716834104975,MERCHANDISE,08
231,MALABAR STRIPE                ,294.75,1,0.010405716834104975,MERCHANDISE,08
299,MADIBA COOL                   ,294.75,1,0.010405716834104975,MERCHANDISE,08
280,MUGS - CHIP PRINT             ,259.88,2,0.009174682581330623,MERCHANDISE,08
153,GRILLED CHICKEN SAUSAGES      ,247.5,5,0.008737624822530895,FOOD,08
244,HAWAIIAN KONA FANCY (AU LAIT) ,228.94,1,0.00808239121967767,BEVERAGE,08
278,MM DAIRY GRAMAPHONE           ,226.8,1,0.008006841655555584,MERCHANDISE,08
194,NAPKIN STAND                  ,225.0,1,0.007943295293209904,MERCHANDISE,08
134,AFRICAN OMELETTE BREAKFAST    ,216.56,1,0.0076453334608779415,FOOD,08
178,GOLD FLAKE KING BLUE          ,210.0,2,0.007413742273662578,TOBACCO,08
245,HAWAIIAN KONA FANCY(REG)      ,204.19,1,0.00720862873742458,BEVERAGE,08
297,RECESSION BEER MUG SHOT GLS   ,200.25,1,0.007069532810956815,MERCHANDISE,08
277,CH KEY CHAIN                  ,199.5,2,0.007043055159979448,MERCHANDISE,08
90,CH NOTE BOOKS                 ,195.29999999999998,3,0.006894780314506197,MERCHANDISE,08
118,ADD CARAMEL FLAVOUR           ,185.64000000000001,6,0.006553748169917719,BEVERAGE,08
204,CHOCOLATE ICECREAM            ,185.64000000000001,5,0.006553748169917719,FOOD,08
33,COLUMBIAN SUP DCAFE (AU LAIT) ,167.06,1,0.005897808496371763,BEVERAGE,08
251,GUATEMALA ANTIGUA (REG)       ,154.69,1,0.0054611037729184,BEVERAGE,08
112,ADD CHICKEN BACON             ,148.52,4,0.005243280964211268,MISC,08
221,HOUSE BLEND DECAFF (REG)      ,142.31,1,0.005024046014118673,BEVERAGE,08
89,TREE DIARY                    ,130.2,2,0.004596520209670798,MERCHANDISE,08
230,ADD CINNAMON FLAVOUR          ,123.76,4,0.004369165446611812,BEVERAGE,08
229,ADD IRISH CREAM FLAVOUR       ,123.76,4,0.004369165446611812,BEVERAGE,08
113,ADD GROUND MEAT               ,111.39000000000001,3,0.003932460723158451,MISC,08
133,ADD TRADITIONAL MEAT FEAST    ,111.38,2,0.003932107687812085,MISC,08
232,BENSON & HEDGES SPL           ,109.8,1,0.0038763281030864336,TOBACCO,08
293,BENSON & HEGDES GOLD BLUE     ,109.8,1,0.0038763281030864336,TOBACCO,08
261,INDIA KINGS OCEAN BLUE        ,109.8,1,0.0038763281030864336,TOBACCO,08
179,BENSON & HEDGES LIGHTS        ,105.0,1,0.003706871136831289,TOBACCO,08
202,CLASSIC MENTHOL               ,99.6,1,0.003516232049794251,TOBACCO,08
216,CURRIED WASHINGTON APPLE SOUP ,92.81,1,0.0032765210496124944,FOOD,08
156,MUGS - TALL PLAIN             ,75.38,1,0.0026611804408985004,MERCHANDISE,08
187,CH BOOKMARKS SET OF 4         ,39.9,1,0.0014086110319958898,MERCHANDISE,08
